[time, indiv, gender, coords]
[10450, 'popsize', 20, 'queuesize', 0]
[11500, 16, 0, [8.747156143188477, -8.74953842163086]]
[11500, 0, 0, [10.623663902282715, -1.2082229852676392]]
[11500, 7, 0, [3.9330475330352783, -1.1601741313934326]]
[11500, 22, 0, [3.764418840408325, -6.268136978149414]]
[11500, 21, 0, [6.4101762771606445, -8.740580558776855]]
[11500, 20, 0, [8.228926658630371, -6.2216644287109375]]
[11500, 23, 0, [6.248753070831299, -3.6940529346466064]]
[11500, 12, 0, [11.71555233001709, -8.716890335083008]]
[11500, 18, 0, [3.8412466049194336, -3.6979806423187256]]
[11500, 6, 0, [1.1521316766738892, -8.700474739074707]]
[11500, 3, 1, [1.8567583560943604, -1.2582513093948364]]
[11500, 5, 1, [9.327343940734863, -11.134146690368652]]
[11500, 14, 1, [1.2946186065673828, -4.0413737297058105]]
[11500, 1, 1, [11.520333290100098, -11.238643646240234]]
[11500, 15, 1, [8.755146980285645, -1.2134004831314087]]
[11500, 24, 1, [5.741270542144775, -6.224522113800049]]
[11500, 2, 1, [0.7705146670341492, -11.229005813598633]]
[11500, 9, 1, [6.220785140991211, -11.322465896606445]]
[11500, 13, 1, [3.7101941108703613, -11.19548511505127]]
[11500, 10, 1, [1.2150781154632568, -6.308356761932373]]
[19750, 'popsize', 20, 'queuesize', 0]
[20900, 16, 0, [8.699748992919922, -8.796234130859375]]
[20900, 0, 0, [9.86302661895752, -1.0445008277893066]]
[20900, 7, 0, [4.6661906242370605, -0.8852294087409973]]
[20900, 22, 0, [3.7407000064849854, -5.9310102462768555]]
[20900, 21, 0, [7.192627429962158, -8.740757942199707]]
[20900, 20, 0, [7.457494258880615, -6.074367046356201]]
[20900, 23, 0, [6.229008197784424, -3.7541465759277344]]
[20900, 12, 0, [12.377785682678223, -8.557546615600586]]
[20900, 18, 0, [3.68420672416687, -3.619227409362793]]
[20900, 6, 0, [0.40168967843055725, -8.493057250976562]]
[20900, 3, 1, [2.5963099002838135, -1.2960278987884521]]
[20900, 5, 1, [9.387199401855469, -11.11026668548584]]
[20900, 14, 1, [1.5546290874481201, -4.776280879974365]]
[20900, 1, 1, [11.341063499450684, -11.129182815551758]]
[20900, 15, 1, [8.705674171447754, -1.2502665519714355]]
[20900, 24, 1, [4.976083755493164, -6.068668842315674]]
[20900, 2, 1, [0.12366992980241776, -11.132808685302734]]
[20900, 9, 1, [6.039333343505859, -10.840685844421387]]
[20900, 13, 1, [3.719339609146118, -11.262913703918457]]
[20900, 10, 1, [1.2361873388290405, -6.244909286499023]]
[29050, 'popsize', 20, 'queuesize', 0]
[30150, 16, 0, [8.763591766357422, -8.773353576660156]]
[30150, 0, 0, [9.563262939453125, -1.3347759246826172]]
[30150, 7, 0, [4.8352885246276855, -0.8475453853607178]]
[30150, 22, 0, [4.37083625793457, -6.1428351402282715]]
[30150, 21, 0, [7.966135501861572, -8.873101234436035]]
[30150, 20, 0, [6.718837261199951, -5.817391872406006]]
[30150, 23, 0, [6.229299068450928, -3.696256160736084]]
[30150, 12, 0, [12.392672538757324, -8.470193862915039]]
[30150, 18, 0, [3.323652744293213, -3.5912132263183594]]
[30150, 6, 0, [0.15804512798786163, -8.48082160949707]]
[30150, 3, 1, [3.3338100910186768, -1.3788137435913086]]
[30150, 5, 1, [8.978018760681152, -11.284520149230957]]
[30150, 14, 1, [1.6813466548919678, -5.55396032333374]]
[30150, 1, 1, [10.777080535888672, -10.672592163085938]]
[30150, 15, 1, [8.731557846069336, -1.1898137331008911]]
[30150, 24, 1, [4.254543304443359, -5.769970417022705]]
[30150, 2, 1, [0.12333274632692337, -11.126386642456055]]
[30150, 9, 1, [5.647200107574463, -10.206196784973145]]
[30150, 13, 1, [3.703502655029297, -11.254100799560547]]
[30150, 10, 1, [1.202460527420044, -6.29931116104126]]
[38250, 'popsize', 20, 'queuesize', 0]
[39350, 16, 0, [8.704566955566406, -8.780888557434082]]
[39350, 0, 0, [9.337836265563965, -2.0736844539642334]]
[39350, 7, 0, [4.365181922912598, -0.6457645893096924]]
[39350, 22, 0, [4.824816703796387, -6.258556842803955]]
[39350, 21, 0, [8.687394142150879, -9.137089729309082]]
[39350, 20, 0, [6.035065650939941, -5.463937282562256]]
[39350, 23, 0, [6.255035400390625, -3.7518742084503174]]
[39350, 12, 0, [12.37775993347168, -8.382116317749023]]
[39350, 18, 0, [3.361158847808838, -3.6324896812438965]]
[39350, 6, 0, [0.12150445580482483, -8.472434997558594]]
[39350, 3, 1, [4.053554058074951, -1.51353919506073]]
[39350, 5, 1, [8.237690925598145, -11.494009971618652]]
[39350, 14, 1, [1.9923113584518433, -5.703684329986572]]
[39350, 1, 1, [10.316171646118164, -10.132221221923828]]
[39350, 15, 1, [8.73257064819336, -1.2532106637954712]]
[39350, 24, 1, [4.140078067779541, -5.7143402099609375]]
[39350, 2, 1, [0.12333206832408905, -11.120879173278809]]
[39350, 9, 1, [5.643121719360352, -10.063382148742676]]
[39350, 13, 1, [3.713470935821533, -11.222528457641602]]
[39350, 10, 1, [1.251238465309143, -6.26038932800293]]
[47750, 'popsize', 20, 'queuesize', 0]
[48900, 16, 0, [8.726899147033691, -9.077872276306152]]
[48900, 0, 0, [9.315135955810547, -2.298459529876709]]
[48900, 7, 0, [3.9456639289855957, -0.12407112866640091]]
[48900, 22, 0, [4.625207901000977, -6.139430522918701]]
[48900, 21, 0, [9.386672019958496, -9.534539222717285]]
[48900, 20, 0, [5.429911136627197, -4.963456153869629]]
[48900, 23, 0, [6.333598613739014, -3.630465269088745]]
[48900, 12, 0, [12.375468254089355, -8.350255966186523]]
[48900, 18, 0, [3.290842056274414, -3.6086885929107666]]
[48900, 6, 0, [0.10605108737945557, -8.56908130645752]]
[48900, 3, 1, [4.799304485321045, -1.683454990386963]]
[48900, 5, 1, [7.4385809898376465, -11.585311889648438]]
[48900, 14, 1, [2.7700016498565674, -5.509880542755127]]
[48900, 1, 1, [9.93860149383545, -9.492566108703613]]
[48900, 15, 1, [8.697417259216309, -1.2084029912948608]]
[48900, 24, 1, [4.002889156341553, -5.645511627197266]]
[48900, 2, 1, [0.12333152443170547, -11.11380386352539]]
[48900, 9, 1, [5.3750081062316895, -9.831538200378418]]
[48900, 13, 1, [3.7182750701904297, -11.180819511413574]]
[48900, 10, 1, [1.195613145828247, -6.295787334442139]]
[57150, 'popsize', 20, 'queuesize', 0]
[58250, 16, 0, [8.755126953125, -9.095804214477539]]
[58250, 0, 0, [8.862896919250488, -2.6970179080963135]]
[58250, 7, 0, [3.9373648166656494, -0.12414751946926117]]
[58250, 22, 0, [4.643222332000732, -6.283455848693848]]
[58250, 21, 0, [9.593482971191406, -9.505406379699707]]
[58250, 20, 0, [5.009238243103027, -4.304172039031982]]
[58250, 23, 0, [6.545019149780273, -3.4726827144622803]]
[58250, 12, 0, [12.38442325592041, -8.300539016723633]]
[58250, 18, 0, [3.245898723602295, -3.6047043800354004]]
[58250, 6, 0, [0.10599377751350403, -8.70174503326416]]
[58250, 3, 1, [5.521183013916016, -1.8885787725448608]]
[58250, 5, 1, [6.8480682373046875, -11.632346153259277]]
[58250, 14, 1, [3.4223458766937256, -5.440866947174072]]
[58250, 1, 1, [9.691008567810059, -8.804850578308105]]
[58250, 15, 1, [8.748587608337402, -1.2432955503463745]]
[58250, 24, 1, [3.652801990509033, -5.431484699249268]]
[58250, 2, 1, [0.12333256006240845, -11.108879089355469]]
[58250, 9, 1, [5.336904048919678, -9.910653114318848]]
[58250, 13, 1, [3.8577229976654053, -11.182541847229004]]
[58250, 10, 1, [1.2516438961029053, -6.269771575927734]]
[66500, 'popsize', 20, 'queuesize', 0]
[67550, 16, 0, [8.710193634033203, -9.107789039611816]]
[67550, 0, 0, [8.196126937866211, -3.1072585582733154]]
[67550, 7, 0, [3.928358316421509, -0.12415412068367004]]
[67550, 22, 0, [4.691470623016357, -6.390982627868652]]
[67550, 21, 0, [9.675562858581543, -8.806775093078613]]
[67550, 20, 0, [4.707995891571045, -3.5834836959838867]]
[67550, 23, 0, [6.569357872009277, -3.416883707046509]]
[67550, 12, 0, [12.39180850982666, -8.214170455932617]]
[67550, 18, 0, [3.298530101776123, -3.80153751373291]]
[67550, 6, 0, [0.10603969544172287, -8.827467918395996]]
[67550, 3, 1, [5.682494640350342, -1.9298924207687378]]
[67550, 5, 1, [7.082140922546387, -12.277816772460938]]
[67550, 14, 1, [3.7558646202087402, -5.324877738952637]]
[67550, 1, 1, [9.684600830078125, -8.632925033569336]]
[67550, 15, 1, [8.688638687133789, -1.2188609838485718]]
[67550, 24, 1, [3.7592930793762207, -5.4827752113342285]]
[67550, 2, 1, [0.12333285063505173, -11.105695724487305]]
[67550, 9, 1, [5.376479625701904, -10.070809364318848]]
[67550, 13, 1, [3.8598978519439697, -11.251604080200195]]
[67550, 10, 1, [1.1890273094177246, -6.284621238708496]]
[76150, 'popsize', 21, 'queuesize', 0]
[77250, 16, 0, [8.681108474731445, -9.169075012207031]]
[77250, 0, 0, [7.448973655700684, -3.4082398414611816]]
[77250, 7, 0, [3.9196629524230957, -0.12414691597223282]]
[77250, 22, 0, [5.223809719085693, -6.711428165435791]]
[77250, 21, 0, [9.705974578857422, -8.295717239379883]]
[77250, 20, 0, [4.51003360748291, -2.8031201362609863]]
[77250, 23, 0, [6.730973243713379, -3.1337990760803223]]
[77250, 12, 0, [12.358551979064941, -8.251011848449707]]
[77250, 18, 0, [3.2729458808898926, -3.806703567504883]]
[77250, 6, 0, [0.10607290267944336, -8.958508491516113]]
[77250, 3, 1, [4.955790042877197, -1.5776804685592651]]
[77250, 5, 1, [7.122866630554199, -12.37635326385498]]
[77250, 14, 1, [4.068391799926758, -5.114709854125977]]
[77250, 1, 1, [9.520509719848633, -8.212518692016602]]
[77250, 15, 1, [8.750541687011719, -1.227230191230774]]
[77250, 24, 1, [3.9563372135162354, -5.24554443359375]]
[77250, 2, 1, [0.12333174049854279, -11.098675727844238]]
[77250, 9, 1, [5.4034223556518555, -10.204010009765625]]
[77250, 13, 1, [3.850114107131958, -11.237957000732422]]
[77250, 10, 1, [1.2576004266738892, -6.279784679412842]]
[77250, 4, 1, [10.824860572814941, -3.739271402359009]]
[85950, 'popsize', 21, 'queuesize', 0]
[87100, 16, 0, [8.722052574157715, -9.191887855529785]]
[87100, 0, 0, [6.64243745803833, -3.580315589904785]]
[87100, 7, 0, [3.911375045776367, -0.1241527795791626]]
[87100, 22, 0, [5.174310684204102, -6.830318927764893]]
[87100, 21, 0, [9.65614128112793, -7.481960296630859]]
[87100, 20, 0, [4.464116096496582, -1.9800828695297241]]
[87100, 23, 0, [6.773916244506836, -3.1804068088531494]]
[87100, 12, 0, [12.326094627380371, -8.206697463989258]]
[87100, 18, 0, [3.2448720932006836, -3.790830612182617]]
[87100, 6, 0, [0.10605902224779129, -9.091991424560547]]
[87100, 3, 1, [4.30075216293335, -1.092411756515503]]
[87100, 5, 1, [7.132068157196045, -12.376341819763184]]
[87100, 14, 1, [4.610013961791992, -5.20878791809082]]
[87100, 1, 1, [9.617480278015137, -7.9341912269592285]]
[87100, 15, 1, [8.689118385314941, -1.2138736248016357]]
