[time, indiv, gender, coords]
[8000, 'popsize', 15, 'queuesize', 0]
[8800, 0, 0, [11.737433433532715, -1.2349988222122192]]
[8800, 23, 0, [6.235266208648682, -3.805284023284912]]
[8800, 14, 0, [1.0755490064620972, -3.8461363315582275]]
[8800, 8, 0, [10.844956398010254, -6.236058712005615]]
[8800, 3, 0, [1.048232078552246, -1.149686336517334]]
[8800, 6, 0, [1.1610225439071655, -8.784775733947754]]
[8800, 4, 0, [11.102664947509766, -3.766848087310791]]
[8800, 17, 0, [3.688547372817993, -8.757794380187988]]
[8800, 10, 1, [1.7050089836120605, -6.222474098205566]]
[8800, 5, 1, [8.503826141357422, -11.216291427612305]]
[8800, 20, 1, [8.85540771484375, -6.247485637664795]]
[8800, 13, 1, [3.707864284515381, -11.304474830627441]]
[8800, 7, 1, [3.717729091644287, -1.2306404113769531]]
[8800, 15, 1, [8.411983489990234, -1.249271035194397]]
[8800, 18, 1, [3.7045369148254395, -3.749741792678833]]
[15000, 'popsize', 15, 'queuesize', 0]
[15850, 0, 0, [12.309304237365723, -1.1587294340133667]]
[15850, 23, 0, [6.253847122192383, -3.7948780059814453]]
[15850, 14, 0, [1.0639209747314453, -3.7267117500305176]]
[15850, 8, 0, [10.259207725524902, -6.153636932373047]]
[15850, 3, 0, [1.1739674806594849, -0.8565079569816589]]
[15850, 6, 0, [1.0972492694854736, -8.82778549194336]]
[15850, 4, 0, [10.994148254394531, -3.8198888301849365]]
[15850, 17, 0, [3.6293814182281494, -8.767287254333496]]
[15850, 10, 1, [2.2597737312316895, -6.141042232513428]]
[15850, 5, 1, [8.280803680419922, -10.865769386291504]]
[15850, 20, 1, [8.685276985168457, -6.194912910461426]]
[15850, 13, 1, [3.9661738872528076, -11.224574089050293]]
[15850, 7, 1, [3.8150691986083984, -1.229984164237976]]
[15850, 15, 1, [8.21887493133545, -1.270701289176941]]
[15850, 18, 1, [3.722308874130249, -3.832760810852051]]
[22100, 'popsize', 15, 'queuesize', 0]
[22950, 0, 0, [12.382403373718262, -1.102603554725647]]
[22950, 23, 0, [6.2610697746276855, -3.771350860595703]]
[22950, 14, 0, [1.2091933488845825, -3.290424108505249]]
[22950, 8, 0, [9.689202308654785, -5.993042469024658]]
[22950, 3, 0, [1.2725038528442383, -0.8456183671951294]]
[22950, 6, 0, [0.7586843967437744, -8.3635892868042]]
[22950, 4, 0, [11.178067207336426, -3.693549156188965]]
[22950, 17, 0, [3.6152312755584717, -8.7705659866333]]
[22950, 10, 1, [2.8078248500823975, -5.990955829620361]]
[22950, 5, 1, [8.12573528289795, -10.369505882263184]]
[22950, 20, 1, [8.705463409423828, -6.202426433563232]]
[22950, 13, 1, [3.6297411918640137, -11.511488914489746]]
[22950, 7, 1, [3.82412052154541, -1.213926076889038]]
[22950, 15, 1, [8.772398948669434, -1.4833779335021973]]
[22950, 18, 1, [4.19900369644165, -4.123911380767822]]
[29100, 'popsize', 15, 'queuesize', 0]
[29950, 0, 0, [12.394448280334473, -1.0139756202697754]]
[29950, 23, 0, [6.2578511238098145, -3.746739387512207]]
[29950, 14, 0, [1.0410844087600708, -3.2321252822875977]]
[29950, 8, 0, [9.140524864196777, -5.771148204803467]]
[29950, 3, 0, [1.2632197141647339, -0.5255441069602966]]
[29950, 6, 0, [0.3581141531467438, -7.933638572692871]]
[29950, 4, 0, [11.194595336914062, -3.5971920490264893]]
[29950, 17, 0, [3.561793804168701, -8.781088829040527]]
[29950, 10, 1, [2.476421356201172, -6.108373165130615]]
[29950, 5, 1, [8.157651901245117, -9.866565704345703]]
[29950, 20, 1, [8.73436450958252, -6.348062038421631]]
[29950, 13, 1, [3.2148075103759766, -11.924006462097168]]
[29950, 7, 1, [3.8997390270233154, -1.1504151821136475]]
[29950, 15, 1, [9.290681838989258, -1.715713620185852]]
[29950, 18, 1, [4.627148628234863, -4.415591239929199]]
[36200, 'popsize', 15, 'queuesize', 0]
[37050, 0, 0, [12.39400577545166, -0.91531902551651]]
[37050, 23, 0, [6.240846157073975, -3.733372449874878]]
[37050, 14, 0, [0.46078410744667053, -3.179478168487549]]
[37050, 8, 0, [8.619245529174805, -5.476194381713867]]
[37050, 3, 0, [1.3415935039520264, -0.4759124517440796]]
[37050, 6, 0, [0.11399753391742706, -7.6690287590026855]]
[37050, 4, 0, [11.392921447753906, -3.5064191818237305]]
[37050, 17, 0, [3.5574278831481934, -8.786233901977539]]
[37050, 10, 1, [1.9013804197311401, -6.258319854736328]]
[37050, 5, 1, [8.392784118652344, -9.403226852416992]]
