[time, indiv, gender, coords]
[7800, 'popsize', 15, 'queuesize', 0]
[8600, 10, 0, [1.7067772150039673, -6.225301265716553]]
[8600, 5, 0, [9.142982482910156, -11.301178932189941]]
[8600, 3, 0, [1.6720083951950073, -1.2419840097427368]]
[8600, 1, 0, [11.20547103881836, -11.194459915161133]]
[8600, 8, 0, [11.620582580566406, -6.230344772338867]]
[8600, 13, 0, [3.708157777786255, -11.249853134155273]]
[8600, 20, 0, [9.062784194946289, -6.253466606140137]]
[8600, 0, 0, [11.169095993041992, -1.2170239686965942]]
[8600, 12, 1, [11.707624435424805, -8.740272521972656]]
[8600, 6, 1, [1.0699394941329956, -8.624485969543457]]
[8600, 4, 1, [11.657965660095215, -3.7327933311462402]]
[8600, 16, 1, [8.700870513916016, -8.702250480651855]]
[8600, 21, 1, [5.889269828796387, -8.738290786743164]]
[8600, 22, 1, [3.9615607261657715, -6.211090087890625]]
[8600, 24, 1, [6.198571681976318, -6.282164573669434]]
[14950, 'popsize', 15, 'queuesize', 0]
[15800, 10, 0, [2.2702925205230713, -6.125417232513428]]
[15800, 5, 0, [9.076436042785645, -11.162415504455566]]
[15800, 3, 0, [2.2452359199523926, -1.1678882837295532]]
[15800, 1, 0, [11.226438522338867, -11.192800521850586]]
[15800, 8, 0, [12.197274208068848, -6.128155708312988]]
[15800, 13, 0, [3.7058908939361572, -11.225069999694824]]
[15800, 20, 0, [9.627458572387695, -6.29417610168457]]
[15800, 0, 0, [11.014127731323242, -1.0810225009918213]]
[15800, 12, 1, [12.280016899108887, -8.648715019226074]]
[15800, 6, 1, [0.5875454545021057, -8.283868789672852]]
[15800, 4, 1, [12.248775482177734, -3.6489946842193604]]
[15800, 16, 1, [8.72545337677002, -8.695700645446777]]
[15800, 21, 1, [5.3904218673706055, -8.695043563842773]]
[15800, 22, 1, [3.9415125846862793, -6.206521034240723]]
[15800, 24, 1, [6.204760551452637, -6.305095195770264]]
[21950, 'popsize', 15, 'queuesize', 0]
[22800, 10, 0, [2.8156206607818604, -5.94265604019165]]
[22800, 5, 0, [8.834114074707031, -10.690556526184082]]
[22800, 3, 0, [2.792588949203491, -1.0069447755813599]]
[22800, 1, 0, [11.2451753616333, -11.204951286315918]]
[22800, 8, 0, [12.384254455566406, -6.032140731811523]]
[22800, 13, 0, [3.696937084197998, -11.204355239868164]]
[22800, 20, 0, [10.20959186553955, -6.289883136749268]]
[22800, 0, 0, [10.757568359375, -0.9409506320953369]]
[22800, 12, 1, [12.380464553833008, -8.617110252380371]]
[22800, 6, 1, [0.5403178930282593, -8.19540023803711]]
[22800, 4, 1, [12.38356876373291, -3.574824571609497]]
[22800, 16, 1, [8.741193771362305, -8.702824592590332]]
[22800, 21, 1, [5.330939292907715, -8.589609146118164]]
[22800, 22, 1, [3.885582208633423, -6.599544048309326]]
[22800, 24, 1, [6.216650485992432, -6.315576076507568]]
[29050, 'popsize', 15, 'queuesize', 0]
[29850, 10, 0, [3.330317735671997, -5.689419269561768]]
[29850, 5, 0, [8.72836971282959, -10.171491622924805]]
[29850, 3, 0, [3.3088157176971436, -0.7710375785827637]]
[29850, 1, 0, [11.245433807373047, -11.222457885742188]]
[29850, 8, 0, [12.39441967010498, -5.931090354919434]]
[29850, 13, 0, [3.6767795085906982, -11.229628562927246]]
[29850, 20, 0, [10.47952938079834, -6.133432388305664]]
[29850, 0, 0, [10.721449851989746, -0.8962938785552979]]
[29850, 12, 1, [12.375408172607422, -8.559537887573242]]
[29850, 6, 1, [0.3059172034263611, -8.115869522094727]]
[29850, 4, 1, [12.394460678100586, -3.47729229927063]]
[29850, 16, 1, [8.674989700317383, -8.575851440429688]]
[29850, 21, 1, [5.248140335083008, -8.450614929199219]]
[29850, 22, 1, [3.864926338195801, -7.078967571258545]]
[29850, 24, 1, [6.2098541259765625, -6.318105220794678]]
[36100, 'popsize', 15, 'queuesize', 0]
[36900, 10, 0, [3.796388626098633, -5.363580226898193]]
[36900, 5, 0, [8.785181045532227, -9.641222953796387]]
[36900, 3, 0, [3.7828569412231445, -0.4566313326358795]]
[36900, 1, 0, [11.248185157775879, -11.23767375946045]]
[36900, 8, 0, [12.393928527832031, -5.834673881530762]]
[36900, 13, 0, [3.6705522537231445, -11.19670295715332]]
[36900, 20, 0, [10.329610824584961, -5.566646099090576]]
[36900, 0, 0, [10.522592544555664, -0.8207971453666687]]
[36900, 12, 1, [12.383828163146973, -8.478206634521484]]
[36900, 6, 1, [0.1218477189540863, -7.996058464050293]]
[36900, 4, 1, [12.39394474029541, -3.380239486694336]]
[36900, 16, 1, [8.59145736694336, -8.461766242980957]]
[36900, 21, 1, [5.39800500869751, -8.678929328918457]]
[36900, 22, 1, [3.7188258171081543, -6.831870079040527]]
[36900, 24, 1, [6.2385711669921875, -6.325319290161133]]
[43100, 'popsize', 15, 'queuesize', 0]
[43950, 10, 0, [4.210191249847412, -4.970468521118164]]
[43950, 5, 0, [8.990137100219727, -9.15277099609375]]
[43950, 3, 0, [4.205996990203857, -0.10902801156044006]]
[43950, 1, 0, [11.242341995239258, -11.25070571899414]]
[43950, 8, 0, [12.393993377685547, -5.739567756652832]]
[43950, 13, 0, [3.654571771621704, -11.225869178771973]]
[43950, 20, 0, [10.110062599182129, -5.021263122558594]]
[43950, 0, 0, [10.25306224822998, -0.729435920715332]]
[43950, 12, 1, [12.345487594604492, -8.288603782653809]]
[43950, 6, 1, [0.14657622575759888, -7.9556965827941895]]
[43950, 4, 1, [12.393986701965332, -3.2855522632598877]]
[43950, 16, 1, [8.579169273376465, -8.446820259094238]]
[43950, 21, 1, [5.578830242156982, -8.756905555725098]]
[43950, 22, 1, [3.70504093170166, -6.7246479988098145]]
