[time, indiv, gender, coords]
[20900, 'popsize', 25, 'queuesize', 0]
[23500, 3, 0, [2.530099391937256, -0.9469754099845886]]
[23500, 12, 0, [9.926847457885742, -8.596871376037598]]
[23500, 22, 0, [3.8283982276916504, -5.645260334014893]]
[23500, 21, 0, [4.987873077392578, -8.586115837097168]]
[23500, 20, 0, [8.721229553222656, -6.244595527648926]]
[23500, 9, 0, [5.050938606262207, -11.106599807739258]]
[23500, 7, 0, [3.7902331352233887, -1.2531359195709229]]
[23500, 17, 0, [4.814155101776123, -8.572615623474121]]
[23500, 14, 0, [1.0203481912612915, -4.2112555503845215]]
[23500, 4, 0, [12.280014991760254, -3.6123411655426025]]
[23500, 2, 0, [2.2468154430389404, -11.118110656738281]]
[23500, 5, 0, [8.724194526672363, -11.187642097473145]]
[23500, 6, 0, [2.139716863632202, -8.828835487365723]]
[23500, 16, 1, [8.692747116088867, -8.762479782104492]]
[23500, 1, 1, [12.380073547363281, -11.027229309082031]]
[23500, 11, 1, [5.568058013916016, -1.1951489448547363]]
[23500, 24, 1, [6.314941883087158, -5.704196453094482]]
[23500, 23, 1, [6.733372688293457, -3.5542914867401123]]
[23500, 15, 1, [9.867924690246582, -1.394232153892517]]
[23500, 18, 1, [3.7454984188079834, -3.74190616607666]]
[23500, 8, 1, [11.348016738891602, -5.887446880340576]]
[23500, 19, 1, [7.682346343994141, -3.631634473800659]]
[23500, 10, 1, [1.528739094734192, -6.512457370758057]]
[23500, 0, 1, [12.227161407470703, -1.1597431898117065]]
[23500, 13, 1, [4.687553405761719, -11.129308700561523]]
[40900, 'popsize', 25, 'queuesize', 0]
[43450, 3, 0, [3.675144672393799, -0.37382736802101135]]
[43450, 12, 0, [8.398824691772461, -7.943637371063232]]
[43450, 22, 0, [3.63930606842041, -4.023911476135254]]
[43450, 21, 0, [5.168236255645752, -8.618901252746582]]
[43450, 20, 0, [8.702503204345703, -6.258258819580078]]
[43450, 9, 0, [4.532374858856201, -10.859511375427246]]
[43450, 7, 0, [3.758222818374634, -1.236946940422058]]
[43450, 17, 0, [5.229441165924072, -8.764315605163574]]
[43450, 14, 0, [0.10559001564979553, -5.133427143096924]]
[43450, 4, 0, [12.393977165222168, -3.3535869121551514]]
[43450, 2, 0, [3.7321105003356934, -10.414069175720215]]
[43450, 5, 0, [8.738848686218262, -11.18826675415039]]
[43450, 6, 0, [3.661313056945801, -9.267061233520508]]
[43450, 16, 1, [8.786046028137207, -8.802270889282227]]
[43450, 1, 1, [12.362584114074707, -10.989950180053711]]
[43450, 11, 1, [5.723140716552734, -0.13151533901691437]]
[43450, 24, 1, [6.940321922302246, -4.151745796203613]]
[43450, 23, 1, [6.507026672363281, -3.467106342315674]]
[43450, 15, 1, [10.588967323303223, -1.7924922704696655]]
[43450, 18, 1, [3.7380173206329346, -3.7537930011749268]]
[43450, 8, 1, [11.642361640930176, -5.346169471740723]]
[43450, 19, 1, [6.643243789672852, -3.136673927307129]]
[43450, 10, 1, [3.1065335273742676, -7.020486354827881]]
[43450, 0, 1, [12.394067764282227, -0.9117421507835388]]
[43450, 13, 1, [4.573240280151367, -11.210004806518555]]
[60750, 'popsize', 25, 'queuesize', 1]
[63300, 3, 0, [4.378722667694092, -1.6995400190353394]]
[63300, 12, 0, [6.947955131530762, -7.295801162719727]]
[63300, 22, 0, [3.211073875427246, -3.0858097076416016]]
[63300, 21, 0, [5.2020368576049805, -8.505081176757812]]
[63300, 20, 0, [8.596839904785156, -6.424446105957031]]
[63300, 9, 0, [2.957744836807251, -10.353950500488281]]
[63300, 7, 0, [3.7306313514709473, -1.2160571813583374]]
