[time, indiv, gender, coords]
[7400, 'popsize', 15, 'queuesize', 0]
[8200, 17, 0, [3.272907257080078, -8.730676651000977]]
[8200, 22, 0, [3.728182554244995, -6.254354000091553]]
[8200, 14, 0, [1.2196086645126343, -3.691816568374634]]
[8200, 3, 0, [1.2066268920898438, -1.224947452545166]]
[8200, 6, 0, [1.3096110820770264, -8.820852279663086]]
[8200, 24, 0, [6.206335067749023, -6.253953456878662]]
[8200, 0, 0, [11.26317310333252, -1.215110182762146]]
[8200, 1, 0, [11.458233833312988, -11.182646751403809]]
[8200, 8, 1, [11.352951049804688, -6.2213287353515625]]
[8200, 4, 1, [11.265332221984863, -3.7397873401641846]]
[8200, 9, 1, [6.348173141479492, -11.33067798614502]]
[8200, 13, 1, [3.3778839111328125, -11.257318496704102]]
[8200, 15, 1, [8.424036026000977, -1.2001792192459106]]
[8200, 23, 1, [6.238315105438232, -3.7496659755706787]]
[8200, 20, 1, [8.695167541503906, -6.220870018005371]]
[14300, 'popsize', 15, 'queuesize', 0]
[15100, 17, 0, [2.7009966373443604, -8.646912574768066]]
[15100, 22, 0, [3.7193288803100586, -6.297181129455566]]
[15100, 14, 0, [1.2372926473617554, -3.6896920204162598]]
[15100, 3, 0, [1.2074991464614868, -1.2320947647094727]]
[15100, 6, 0, [1.738102674484253, -9.211135864257812]]
[15100, 24, 0, [6.18473482131958, -6.296543121337891]]
[15100, 0, 0, [11.782705307006836, -0.9746356010437012]]
[15100, 1, 0, [11.551228523254395, -10.813706398010254]]
[15100, 8, 1, [11.28711223602295, -6.182577133178711]]
[15100, 4, 1, [11.244756698608398, -3.7906200885772705]]
[15100, 9, 1, [6.842147350311279, -11.639018058776855]]
[15100, 13, 1, [2.834643602371216, -11.327364921569824]]
[15100, 15, 1, [8.014892578125, -0.8843870759010315]]
[15100, 23, 1, [6.3146748542785645, -3.7073464393615723]]
[15100, 20, 1, [8.699360847473145, -6.205280303955078]]
[21200, 'popsize', 15, 'queuesize', 0]
[22000, 17, 0, [2.7273154258728027, -8.594029426574707]]
[22000, 22, 0, [3.713270664215088, -6.310169219970703]]
[22000, 14, 0, [1.2474662065505981, -3.6990039348602295]]
[22000, 3, 0, [1.1973156929016113, -1.2284727096557617]]
