[time, indiv, gender, coords]
[7800, 'popsize', 15, 'queuesize', 0]
[8600, 23, 0, [6.710306167602539, -3.7295002937316895]]
[8600, 5, 0, [9.211587905883789, -11.230692863464355]]
[8600, 12, 0, [11.668179512023926, -8.723040580749512]]
[8600, 22, 0, [3.3379526138305664, -6.233465194702148]]
[8600, 14, 0, [0.8810781836509705, -3.7143709659576416]]
[8600, 8, 0, [10.892598152160645, -6.238160133361816]]
[8600, 0, 0, [10.922508239746094, -1.245678424835205]]
[8600, 10, 0, [1.167988896369934, -6.281261920928955]]
[8600, 4, 1, [11.233607292175293, -3.808283805847168]]
[8600, 3, 1, [1.3532613515853882, -1.3723646402359009]]
[8600, 18, 1, [3.7108781337738037, -3.6959807872772217]]
[8600, 21, 1, [5.9795403480529785, -8.761788368225098]]
[8600, 2, 1, [1.6066641807556152, -11.224844932556152]]
[8600, 6, 1, [1.201142430305481, -8.747627258300781]]
[8600, 16, 1, [9.01805305480957, -8.674053192138672]]
[14800, 'popsize', 15, 'queuesize', 0]
[15650, 23, 0, [6.999075412750244, -3.68320631980896]]
[15650, 5, 0, [9.782527923583984, -11.133906364440918]]
[15650, 12, 0, [12.237236022949219, -8.613503456115723]]
[15650, 22, 0, [2.752225399017334, -6.14691686630249]]
[15650, 14, 0, [0.34786370396614075, -3.5118980407714844]]
[15650, 8, 0, [10.30749225616455, -6.155749320983887]]
[15650, 0, 0, [10.717995643615723, -1.2687873840332031]]
[15650, 10, 0, [0.7353256344795227, -6.659240245819092]]
[15650, 4, 1, [10.815940856933594, -3.8111321926116943]]
[15650, 3, 1, [1.421474814414978, -1.6012529134750366]]
[15650, 18, 1, [4.15899658203125, -3.5747323036193848]]
[15650, 21, 1, [6.205217361450195, -8.983750343322754]]
[15650, 2, 1, [2.1723246574401855, -11.111165046691895]]
[15650, 6, 1, [1.200482964515686, -8.725458145141602]]
[15650, 16, 1, [9.532896041870117, -8.402069091796875]]
[21850, 'popsize', 15, 'queuesize', 0]
[22700, 23, 0, [6.729374885559082, -4.012773036956787]]
[22700, 5, 0, [10.333904266357422, -10.956603050231934]]
[22700, 12, 0, [12.38463020324707, -8.525748252868652]]
[22700, 22, 0, [2.190471649169922, -5.979979515075684]]
[22700, 14, 0, [0.1233346089720726, -3.378602981567383]]
[22700, 8, 0, [9.735486030578613, -6.000851154327393]]
[22700, 0, 0, [11.252307891845703, -1.1540881395339966]]
[22700, 10, 0, [0.34784436225891113, -7.096132755279541]]
[22700, 4, 1, [10.440176010131836, -3.6946520805358887]]
[22700, 3, 1, [1.5799286365509033, -1.7002359628677368]]
[22700, 18, 1, [4.6844964027404785, -3.3374032974243164]]
[22700, 21, 1, [6.384009838104248, -9.466728210449219]]
[22700, 2, 1, [2.7244198322296143, -10.935354232788086]]
[22700, 6, 1, [1.1565678119659424, -8.722427368164062]]
[22700, 16, 1, [9.984684944152832, -8.07893180847168]]
[28800, 'popsize', 15, 'queuesize', 0]
[29600, 23, 0, [6.800869941711426, -3.631117820739746]]
[29600, 5, 0, [10.85824966430664, -10.71921157836914]]
[29600, 12, 0, [12.394405364990234, -8.425324440002441]]
[29600, 22, 0, [1.6540405750274658, -5.752143859863281]]
[29600, 14, 0, [0.1233300268650055, -3.376282215118408]]
[29600, 8, 0, [9.19916820526123, -5.778139114379883]]
[29600, 0, 0, [11.725671768188477, -0.9021385908126831]]
[29600, 10, 0, [0.10019287467002869, -7.506917953491211]]
[29600, 4, 1, [10.848254203796387, -3.6545186042785645]]
[29600, 3, 1, [1.8467592000961304, -2.212125301361084]]
[29600, 18, 1, [5.016605377197266, -3.165036201477051]]
[29600, 21, 1, [6.701033115386963, -9.883658409118652]]
[29600, 2, 1, [3.2251522541046143, -10.709636688232422]]
[29600, 6, 1, [1.1490756273269653, -8.698220252990723]]
[29600, 16, 1, [9.92536449432373, -8.021666526794434]]
[35900, 'popsize', 15, 'queuesize', 0]
[36700, 23, 0, [6.974090576171875, -3.064021110534668]]
[36700, 5, 0, [11.35059642791748, -10.413289070129395]]
[36700, 12, 0, [12.394002914428711, -8.327866554260254]]
[36700, 22, 0, [1.1300725936889648, -5.459818363189697]]
[36700, 14, 0, [0.12333986908197403, -3.3705475330352783]]
[36700, 8, 0, [8.686683654785156, -5.479347229003906]]
[36700, 0, 0, [12.1138916015625, -0.5135753154754639]]
[36700, 10, 0, [0.10028485208749771, -7.695006847381592]]
[36700, 4, 1, [11.381429672241211, -3.8063483238220215]]
[36700, 3, 1, [1.8194705247879028, -2.3670194149017334]]
[36700, 18, 1, [4.871585845947266, -3.1643710136413574]]
[36700, 21, 1, [7.109089374542236, -10.226733207702637]]
[36700, 2, 1, [3.7219982147216797, -10.39376163482666]]
[36700, 6, 1, [1.1685899496078491, -8.719630241394043]]
[36700, 16, 1, [9.596325874328613, -7.978706359863281]]
[42950, 'popsize', 15, 'queuesize', 0]
[43750, 23, 0, [7.203207492828369, -2.5166633129119873]]
[43750, 5, 0, [11.809893608093262, -10.04395866394043]]
[43750, 12, 0, [12.393948554992676, -8.23277759552002]]
[43750, 22, 0, [0.648291826248169, -5.11453104019165]]
[43750, 14, 0, [0.12333390861749649, -3.3675713539123535]]
[43750, 8, 0, [8.227681159973145, -5.106259822845459]]
[43750, 0, 0, [12.335025787353516, -0.123692087829113]]
[43750, 10, 0, [0.1004786267876625, -7.883974075317383]]
[43750, 4, 1, [11.78012752532959, -4.1828694343566895]]
[43750, 3, 1, [1.9118391275405884, -2.5278401374816895]]
[43750, 18, 1, [4.739758014678955, -3.0374603271484375]]
[43750, 21, 1, [7.555873870849609, -10.503593444824219]]
[43750, 2, 1, [4.18117618560791, -10.032449722290039]]
[43750, 6, 1, [1.1670750379562378, -8.702765464782715]]
[43750, 16, 1, [9.01155948638916, -8.044808387756348]]
[49900, 'popsize', 15, 'queuesize', 0]
[50700, 23, 0, [7.484285831451416, -2.0098178386688232]]
[50700, 5, 0, [12.212644577026367, -9.629356384277344]]
[50700, 12, 0, [12.39588737487793, -8.093783378601074]]
[50700, 22, 0, [0.22736580669879913, -4.707144737243652]]
[50700, 14, 0, [0.12333705276250839, -3.363833427429199]]
[50700, 8, 0, [7.819371223449707, -4.687027454376221]]
[50700, 0, 0, [12.34156608581543, -0.12333570420742035]]
[50700, 10, 0, [0.11134058237075806, -8.061171531677246]]
[50700, 4, 1, [11.863637924194336, -4.258337497711182]]
[50700, 3, 1, [1.8914929628372192, -3.087984085083008]]
[50700, 18, 1, [4.843935012817383, -2.959716558456421]]
[50700, 21, 1, [8.100744247436523, -10.6428804397583]]
[50700, 2, 1, [4.589078426361084, -9.624019622802734]]
[50700, 6, 1, [1.154290795326233, -8.68517017364502]]
[50700, 16, 1, [8.4719877243042, -8.171719551086426]]
[56850, 'popsize', 15, 'queuesize', 0]
[57750, 23, 0, [7.830874443054199, -1.542914628982544]]
[57750, 5, 0, [12.39444351196289, -9.327064514160156]]
[57750, 12, 0, [12.397963523864746, -7.872518539428711]]
[57750, 22, 0, [0.12334178388118744, -4.613589763641357]]
[57750, 14, 0, [0.12333276122808456, -3.3608956336975098]]
[57750, 8, 0, [7.465763568878174, -4.222198963165283]]
[57750, 0, 0, [12.344904899597168, -0.1233423501253128]]
[57750, 10, 0, [0.14616593718528748, -8.080278396606445]]
[57750, 4, 1, [11.848112106323242, -4.263497829437256]]
[57750, 3, 1, [1.955709457397461, -3.653568744659424]]
[57750, 18, 1, [5.419307708740234, -2.9692883491516113]]
[57750, 21, 1, [8.619091033935547, -10.794727325439453]]
[57750, 2, 1, [4.946852684020996, -9.17288875579834]]
[57750, 6, 1, [1.1316108703613281, -8.722320556640625]]
[57750, 16, 1, [8.351631164550781, -8.162881851196289]]
[63850, 'popsize', 15, 'queuesize', 0]
[64650, 23, 0, [8.230100631713867, -1.1123020648956299]]
[64650, 5, 0, [12.373053550720215, -9.328556060791016]]
[64650, 12, 0, [12.39957046508789, -7.713499069213867]]
[64650, 22, 0, [0.12332899868488312, -4.610599517822266]]
[64650, 14, 0, [0.12333817780017853, -3.357224941253662]]
[64650, 8, 0, [7.16660737991333, -3.716163396835327]]
[64650, 0, 0, [12.34769058227539, -0.12333662062883377]]
[64650, 10, 0, [0.13383029401302338, -8.125744819641113]]
[64650, 4, 1, [12.252643585205078, -4.3111186027526855]]
[64650, 3, 1, [1.9621925354003906, -4.241125106811523]]
[64650, 18, 1, [5.955342769622803, -2.9184157848358154]]
[64650, 21, 1, [9.098371505737305, -10.895475387573242]]
[64650, 2, 1, [5.241842746734619, -8.675267219543457]]
[64650, 6, 1, [1.0789355039596558, -8.783577919006348]]
[64650, 16, 1, [8.536739349365234, -8.185224533081055]]
[70800, 'popsize', 15, 'queuesize', 0]
[71600, 23, 0, [8.668806076049805, -0.7368702292442322]]
[71600, 5, 0, [12.385289192199707, -9.295254707336426]]
[71600, 12, 0, [12.404905319213867, -7.484193801879883]]
[71600, 22, 0, [0.12333691120147705, -4.608389377593994]]
[71600, 14, 0, [0.12332768738269806, -3.35433030128479]]
[71600, 8, 0, [6.936532497406006, -3.5076122283935547]]
[71600, 0, 0, [12.351651191711426, -0.12333737313747406]]
[71600, 10, 0, [0.10607941448688507, -8.283979415893555]]
[71600, 4, 1, [12.376667022705078, -4.349673271179199]]
[71600, 3, 1, [1.895431399345398, -4.821706771850586]]
[71600, 18, 1, [6.2373504638671875, -3.02718186378479]]
[71600, 21, 1, [9.60615348815918, -11.013012886047363]]
[71600, 2, 1, [5.46611213684082, -8.14223861694336]]
[71600, 6, 1, [1.074697732925415, -9.253447532653809]]
[71600, 16, 1, [8.661321640014648, -8.153617858886719]]
[77600, 'popsize', 15, 'queuesize', 0]
[78400, 23, 0, [8.422280311584473, -0.933845579624176]]
[78400, 5, 0, [12.393878936767578, -9.259714126586914]]
[78400, 12, 0, [12.404623031616211, -7.22839879989624]]
[78400, 22, 0, [0.1233304813504219, -4.605872631072998]]
[78400, 14, 0, [0.12333257496356964, -3.3507614135742188]]
[78400, 8, 0, [6.3734636306762695, -3.595597505569458]]
[78400, 0, 0, [12.357048034667969, -0.12333310395479202]]
[78400, 10, 0, [0.10599223524332047, -8.376823425292969]]
[78400, 4, 1, [12.376667022705078, -4.352177143096924]]
[78400, 3, 1, [1.75797438621521, -5.3760786056518555]]
[78400, 18, 1, [6.421197891235352, -2.984034776687622]]
[78400, 21, 1, [9.717732429504395, -11.068963050842285]]
[78400, 2, 1, [5.624698162078857, -7.600841999053955]]
[78400, 6, 1, [1.0410327911376953, -9.266646385192871]]
[78400, 16, 1, [8.593002319335938, -8.16276741027832]]
[84550, 'popsize', 15, 'queuesize', 0]
[85450, 23, 0, [8.70891284942627, -0.6987402439117432]]
[85450, 5, 0, [12.372406959533691, -9.253740310668945]]
[85450, 12, 0, [12.404873847961426, -6.962211608886719]]
[85450, 22, 0, [0.12333005666732788, -4.602325916290283]]
[85450, 14, 0, [0.1233338788151741, -3.3467934131622314]]
[85450, 8, 0, [5.783717155456543, -3.6157937049865723]]
[85450, 0, 0, [12.361019134521484, -0.12333153188228607]]
[85450, 10, 0, [0.10569868981838226, -8.474218368530273]]
[85450, 4, 1, [12.376664161682129, -4.355585098266602]]
[85450, 3, 1, [1.5541480779647827, -5.924144744873047]]
[85450, 18, 1, [6.7944536209106445, -2.9603419303894043]]
