[time, indiv, gender, coords]
[10300, 'popsize', 20, 'queuesize', 0]
[11450, 16, 0, [7.476080417633057, -8.805953025817871]]
[11450, 7, 0, [3.698855400085449, -1.9324182271957397]]
[11450, 24, 0, [4.7332611083984375, -7.048430919647217]]
[11450, 10, 0, [1.78745698928833, -7.576841354370117]]
[11450, 21, 0, [4.732825756072998, -9.223673820495605]]
[11450, 0, 0, [9.734946250915527, -1.929513931274414]]
[11450, 22, 0, [3.3912503719329834, -7.347917079925537]]
[11450, 18, 0, [3.207430124282837, -4.575058460235596]]
[11450, 20, 0, [7.891204357147217, -6.983147144317627]]
[11450, 17, 0, [3.2659502029418945, -9.396187782287598]]
[11450, 8, 1, [9.669730186462402, -6.653188705444336]]
[11450, 5, 1, [8.173462867736816, -11.010354995727539]]
[11450, 14, 1, [2.077457904815674, -4.712289810180664]]
[11450, 12, 1, [9.693273544311523, -8.826427459716797]]
[11450, 3, 1, [2.2913084030151367, -2.0549516677856445]]
[11450, 6, 1, [1.937498927116394, -9.283126831054688]]
[11450, 4, 1, [10.18437671661377, -4.329031467437744]]
[11450, 19, 1, [7.476300239562988, -4.8686957359313965]]
[11450, 1, 1, [10.214998245239258, -10.981958389282227]]
[11450, 13, 1, [3.2191803455352783, -10.873601913452148]]
[19800, 'popsize', 20, 'queuesize', 0]
[20850, 16, 0, [7.76804780960083, -9.00600814819336]]
[20850, 7, 0, [4.065903186798096, -2.4105584621429443]]
[20850, 24, 0, [3.963292360305786, -6.853200435638428]]
[20850, 10, 0, [1.810376524925232, -7.506019592285156]]
[20850, 21, 0, [3.9482600688934326, -9.075772285461426]]
[20850, 0, 0, [8.9525146484375, -1.7862699031829834]]
[20850, 22, 0, [3.3597869873046875, -7.289912700653076]]
[20850, 18, 0, [2.7595314979553223, -4.479555130004883]]
[20850, 20, 0, [8.667709350585938, -6.84731388092041]]
[20850, 17, 0, [3.295370101928711, -9.451041221618652]]
[20850, 8, 1, [8.894539833068848, -6.477888584136963]]
[20850, 5, 1, [8.041215896606445, -10.91772747039795]]
[20850, 14, 1, [2.5695416927337646, -4.525346279144287]]
[20850, 12, 1, [8.909253120422363, -8.683525085449219]]
[20850, 3, 1, [2.4606149196624756, -1.6502019166946411]]
[20850, 6, 1, [2.506608009338379, -9.570155143737793]]
[20850, 4, 1, [10.189831733703613, -4.314184188842773]]
[20850, 19, 1, [7.093593597412109, -5.208860397338867]]
[20850, 1, 1, [10.251920700073242, -10.94529914855957]]
[20850, 13, 1, [3.246464729309082, -10.924949645996094]]
[29750, 'popsize', 21, 'queuesize', 0]
[31000, 16, 0, [7.690266132354736, -8.991536140441895]]
[31000, 7, 0, [4.151086330413818, -2.5673673152923584]]
[31000, 24, 0, [3.1461069583892822, -6.79840087890625]]
[31000, 10, 0, [1.7756915092468262, -7.512591361999512]]
[31000, 21, 0, [3.167475461959839, -8.765544891357422]]
[31000, 0, 0, [8.53137493133545, -1.6592649221420288]]
[31000, 22, 0, [3.403701066970825, -7.335383415222168]]
[31000, 18, 0, [2.8027637004852295, -4.434128761291504]]
[31000, 20, 0, [9.25045108795166, -6.691323757171631]]
[31000, 17, 0, [3.2773518562316895, -9.39140510559082]]
[31000, 8, 1, [8.127507209777832, -6.141328811645508]]
[31000, 5, 1, [7.220256805419922, -10.886377334594727]]
[31000, 14, 1, [2.613985300064087, -4.4868550300598145]]
[31000, 12, 1, [8.121920585632324, -8.387360572814941]]
[31000, 3, 1, [1.8938573598861694, -1.3500325679779053]]
[31000, 6, 1, [2.2473742961883545, -9.083841323852539]]
[31000, 4, 1, [10.148969650268555, -4.270511150360107]]
[31000, 19, 1, [6.504998207092285, -5.795494079589844]]
[31000, 1, 1, [10.195305824279785, -10.94113540649414]]
[31000, 13, 1, [3.2174413204193115, -10.864483833312988]]
[31000, 23, 1, [5.284206390380859, -4.879073619842529]]
[39550, 'popsize', 21, 'queuesize', 0]
[40650, 16, 0, [7.757148742675781, -8.994410514831543]]
[40650, 7, 0, [4.234683990478516, -2.8095815181732178]]
[40650, 24, 0, [2.346123695373535, -6.874972820281982]]
[40650, 10, 0, [1.8168940544128418, -7.5197343826293945]]
[40650, 21, 0, [2.477379083633423, -8.325157165527344]]
[40650, 0, 0, [8.613727569580078, -1.6904807090759277]]
[40650, 22, 0, [3.351447820663452, -7.29965353012085]]
[40650, 18, 0, [2.8413522243499756, -4.388269424438477]]
[40650, 20, 0, [9.39454174041748, -6.80258846282959]]
[40650, 17, 0, [3.28472900390625, -9.454383850097656]]
[40650, 8, 1, [7.443912982940674, -5.686311721801758]]
[40650, 5, 1, [6.41633415222168, -10.96982479095459]]
[40650, 14, 1, [2.655376672744751, -4.447841644287109]]
[40650, 12, 1, [7.41570520401001, -7.9779181480407715]]
[40650, 3, 1, [1.1360790729522705, -1.097093939781189]]
[40650, 6, 1, [2.051469326019287, -8.300918579101562]]
[40650, 4, 1, [10.188671112060547, -4.275513172149658]]
[40650, 19, 1, [6.115810394287109, -6.294637680053711]]
[40650, 1, 1, [10.232626914978027, -10.982104301452637]]
[40650, 13, 1, [3.2276244163513184, -10.930302619934082]]
[40650, 23, 1, [5.67135763168335, -4.918786525726318]]
[49350, 'popsize', 21, 'queuesize', 0]
[50450, 16, 0, [7.6980485916137695, -9.013898849487305]]
[50450, 7, 0, [4.358826637268066, -2.9297266006469727]]
[50450, 24, 0, [1.9018572568893433, -6.988353729248047]]
[50450, 10, 0, [1.8250049352645874, -7.440284252166748]]
[50450, 21, 0, [1.8637784719467163, -7.781463623046875]]
[50450, 0, 0, [9.003219604492188, -1.797835111618042]]
[50450, 22, 0, [3.412006139755249, -7.317840576171875]]
[50450, 18, 0, [2.8835396766662598, -4.338648796081543]]
[50450, 20, 0, [9.826921463012695, -7.492345809936523]]
[50450, 17, 0, [3.265078067779541, -9.409723281860352]]
[50450, 8, 1, [6.840827941894531, -5.12992525100708]]
[50450, 5, 1, [5.629952907562256, -11.172651290893555]]
[50450, 14, 1, [2.6993649005889893, -4.406014919281006]]
[50450, 12, 1, [6.788933753967285, -7.443313121795654]]
[50450, 3, 1, [0.3417593538761139, -1.003517508506775]]
[50450, 6, 1, [1.9984906911849976, -7.493741035461426]]
[50450, 4, 1, [10.201627731323242, -4.264896392822266]]
[50450, 19, 1, [6.546675205230713, -6.6256585121154785]]
[50450, 1, 1, [10.218891143798828, -10.938152313232422]]
[50450, 13, 1, [3.2222251892089844, -10.866915702819824]]
[50450, 23, 1, [6.452197551727295, -5.1749372482299805]]
[59550, 'popsize', 22, 'queuesize', 0]
[60750, 16, 0, [7.471829414367676, -8.362963676452637]]
[60750, 7, 0, [4.5652923583984375, -3.150460720062256]]
[60750, 24, 0, [1.819832444190979, -7.276795864105225]]
[60750, 10, 0, [1.514464020729065, -7.46811580657959]]
[60750, 21, 0, [1.8997526168823242, -7.569466590881348]]
[60750, 0, 0, [8.878925323486328, -1.7770626544952393]]
[60750, 22, 0, [3.3530492782592773, -7.312506675720215]]
[60750, 18, 0, [2.9244306087493896, -4.287476062774658]]
[60750, 20, 0, [10.389456748962402, -8.100760459899902]]
[60750, 17, 0, [3.2650816440582275, -9.357799530029297]]
[60750, 9, 0, [5.252771377563477, -10.81505298614502]]
[60750, 8, 1, [6.31798791885376, -4.452574253082275]]
[60750, 5, 1, [4.912950038909912, -11.53172492980957]]
[60750, 14, 1, [2.7421748638153076, -4.360865116119385]]
[60750, 12, 1, [6.257061958312988, -6.773016929626465]]
[60750, 3, 1, [0.1248660609126091, -1.0047686100006104]]
[60750, 6, 1, [1.978800892829895, -7.1799750328063965]]
[60750, 4, 1, [10.21738338470459, -4.249615669250488]]
[60750, 19, 1, [7.103789806365967, -7.002704620361328]]
[60750, 1, 1, [10.219953536987305, -10.999363899230957]]
[60750, 13, 1, [3.2059106826782227, -10.922277450561523]]
[60750, 23, 1, [7.218066215515137, -5.5638885498046875]]
[70350, 'popsize', 23, 'queuesize', 0]
[71600, 16, 0, [7.432766914367676, -8.198084831237793]]
[71600, 7, 0, [4.657502174377441, -3.328803062438965]]
[71600, 24, 0, [1.8011620044708252, -7.318312644958496]]
[71600, 10, 0, [1.4834771156311035, -7.459742069244385]]
[71600, 21, 0, [2.79994535446167, -7.457574367523193]]
