[time, indiv, gender, coords]
[13350, 'popsize', 25, 'queuesize', 0]
[14650, 12, 0, [11.209938049316406, -8.761549949645996]]
[14650, 22, 0, [3.700543165206909, -6.262317180633545]]
[14650, 14, 0, [0.6660255789756775, -3.8303189277648926]]
[14650, 15, 0, [8.709744453430176, -1.2424051761627197]]
[14650, 2, 0, [1.1692620515823364, -11.082442283630371]]
[14650, 9, 0, [6.161449432373047, -10.920687675476074]]
[14650, 24, 0, [6.243308067321777, -6.252609729766846]]
[14650, 16, 0, [9.227465629577637, -8.473928451538086]]
[14650, 23, 0, [5.783930778503418, -3.739703416824341]]
[14650, 4, 0, [11.849563598632812, -3.7213852405548096]]
[14650, 13, 0, [3.761500120162964, -11.277862548828125]]
[14650, 20, 0, [8.750380516052246, -6.212459087371826]]
[14650, 17, 0, [3.2220423221588135, -8.71815299987793]]
[14650, 6, 1, [1.5617574453353882, -8.926342010498047]]
[14650, 21, 1, [6.2003703117370605, -8.75312328338623]]
[14650, 7, 1, [3.7006964683532715, -1.2502009868621826]]
[14650, 0, 1, [10.513838768005371, -1.190688967704773]]
[14650, 5, 1, [9.453591346740723, -11.194525718688965]]
[14650, 1, 1, [10.557987213134766, -11.215599060058594]]
[14650, 8, 1, [10.585610389709473, -6.204015254974365]]
[14650, 3, 1, [1.7495266199111938, -1.4274747371673584]]
[14650, 19, 1, [8.324112892150879, -3.9798636436462402]]
[14650, 11, 1, [5.657989025115967, -1.2151813507080078]]
[14650, 18, 1, [4.301037788391113, -3.7079033851623535]]
[14650, 10, 1, [1.7810611724853516, -6.204135417938232]]
[25100, 'popsize', 25, 'queuesize', 0]
[26400, 12, 0, [11.252089500427246, -8.75744342803955]]
[26400, 22, 0, [3.7286605834960938, -6.247943878173828]]
[26400, 14, 0, [0.12408915162086487, -4.074805736541748]]
[26400, 15, 0, [8.739391326904297, -1.2395097017288208]]
[26400, 2, 0, [1.147485375404358, -10.98909854888916]]
[26400, 9, 0, [5.853003978729248, -10.005230903625488]]
[26400, 24, 0, [6.115789890289307, -6.109935283660889]]
[26400, 16, 0, [9.601871490478516, -8.088950157165527]]
[26400, 23, 0, [5.691457748413086, -3.8379201889038086]]
[26400, 4, 0, [12.382896423339844, -3.588793992996216]]
[26400, 13, 0, [3.747922658920288, -11.309962272644043]]
[26400, 20, 0, [8.729521751403809, -6.184068202972412]]
[26400, 17, 0, [2.305025100708008, -8.465190887451172]]
[26400, 6, 1, [1.988944411277771, -9.808237075805664]]
[26400, 21, 1, [6.206139087677002, -9.166784286499023]]
[26400, 7, 1, [3.737680196762085, -1.2524431943893433]]
[26400, 0, 1, [9.564586639404297, -0.9310134649276733]]
[26400, 5, 1, [9.804152488708496, -11.122759819030762]]
[26400, 1, 1, [9.96164321899414, -11.086324691772461]]
[26400, 8, 1, [9.631858825683594, -5.9652252197265625]]
[26400, 3, 1, [2.088470935821533, -2.1595358848571777]]
[26400, 19, 1, [7.554778575897217, -4.588831901550293]]
[26400, 11, 1, [4.693586826324463, -1.0092651844024658]]
