[time, indiv, gender, coords]
[10400, 'popsize', 20, 'queuesize', 0]
[11450, 5, 0, [9.374445915222168, -11.198555946350098]]
[11450, 14, 0, [0.7212052345275879, -3.864337205886841]]
[11450, 22, 0, [3.783844232559204, -6.313493251800537]]
[11450, 9, 0, [6.2597527503967285, -11.277795791625977]]
[11450, 15, 0, [8.206476211547852, -1.2289681434631348]]
[11450, 20, 0, [8.743645668029785, -6.303437232971191]]
[11450, 4, 0, [11.200868606567383, -3.768672227859497]]
[11450, 12, 0, [11.706531524658203, -8.71962833404541]]
[11450, 18, 0, [3.72328782081604, -3.692917823791504]]
[11450, 0, 0, [10.835114479064941, -1.2368144989013672]]
[11450, 19, 1, [8.795744895935059, -3.734950542449951]]
[11450, 2, 1, [0.9468708634376526, -11.021069526672363]]
[11450, 21, 1, [6.834895133972168, -8.716894149780273]]
[11450, 7, 1, [3.755031108856201, -1.2799769639968872]]
[11450, 6, 1, [1.7797057628631592, -8.724603652954102]]
[11450, 8, 1, [11.251800537109375, -6.306727886199951]]
[11450, 11, 1, [6.2428388595581055, -1.1913334131240845]]
[11450, 3, 1, [1.2398278713226318, -1.1974822282791138]]
[11450, 17, 1, [3.728102207183838, -8.799762725830078]]
[11450, 13, 1, [4.146678924560547, -11.230108261108398]]
[19700, 'popsize', 20, 'queuesize', 0]
[20850, 5, 0, [10.12887191772461, -11.032014846801758]]
[20850, 14, 0, [0.24316443502902985, -4.339886665344238]]
[20850, 22, 0, [3.786768913269043, -6.404510021209717]]
[20850, 9, 0, [6.20532751083374, -11.263572692871094]]
[20850, 15, 0, [7.435934543609619, -1.0930083990097046]]
[20850, 20, 0, [8.704276084899902, -6.254152297973633]]
[20850, 4, 0, [10.962396621704102, -3.3772308826446533]]
[20850, 12, 0, [12.028676986694336, -8.641922950744629]]
[20850, 18, 0, [3.72930645942688, -3.751223564147949]]
[20850, 0, 0, [10.058282852172852, -1.104720950126648]]
[20850, 19, 1, [8.74687385559082, -4.081061840057373]]
[20850, 2, 1, [1.2204688787460327, -10.349133491516113]]
[20850, 21, 1, [7.590664386749268, -8.571513175964355]]
[20850, 7, 1, [3.6898772716522217, -1.2562110424041748]]
[20850, 6, 1, [2.53177809715271, -8.576639175415039]]
[20850, 8, 1, [11.21953296661377, -6.2517194747924805]]
[20850, 11, 1, [6.039339065551758, -1.42754328250885]]
[20850, 3, 1, [1.2502652406692505, -1.1944960355758667]]
[20850, 17, 1, [3.7401890754699707, -8.736824035644531]]
[20850, 13, 1, [4.903853416442871, -11.10142993927002]]
[28950, 'popsize', 20, 'queuesize', 0]
[30050, 5, 0, [10.832338333129883, -10.757804870605469]]
[30050, 14, 0, [0.14566129446029663, -4.786706447601318]]
[30050, 22, 0, [3.7770209312438965, -6.467459201812744]]
[30050, 9, 0, [6.254072666168213, -11.298093795776367]]
[30050, 15, 0, [6.705205917358398, -0.83231121301651]]
[30050, 20, 0, [8.72923755645752, -6.312679290771484]]
[30050, 4, 0, [10.79272747039795, -3.1188607215881348]]
[30050, 12, 0, [12.375680923461914, -8.493943214416504]]
[30050, 18, 0, [3.693134307861328, -3.6952762603759766]]
[30050, 0, 0, [9.324409484863281, -0.8515956401824951]]
[30050, 19, 1, [8.742729187011719, -4.020009517669678]]
[30050, 2, 1, [1.30324125289917, -10.330445289611816]]
[30050, 21, 1, [8.309212684631348, -8.297224044799805]]
[30050, 7, 1, [3.7229251861572266, -1.2784360647201538]]
[30050, 6, 1, [3.020519733428955, -8.395256042480469]]
[30050, 8, 1, [11.242462158203125, -6.312678813934326]]
[30050, 11, 1, [6.090846061706543, -1.4528378248214722]]
[30050, 3, 1, [1.2558692693710327, -1.1736249923706055]]
[30050, 17, 1, [3.7062180042266846, -8.791492462158203]]
[30050, 13, 1, [5.622336387634277, -10.851643562316895]]
[38400, 'popsize', 20, 'queuesize', 0]
[39500, 5, 0, [11.505139350891113, -10.349173545837402]]
[39500, 14, 0, [0.12479850649833679, -4.765753269195557]]
[39500, 22, 0, [3.3896305561065674, -6.691038608551025]]
[39500, 9, 0, [6.211666107177734, -11.245895385742188]]
[39500, 15, 0, [6.655426025390625, -0.6799158453941345]]
[39500, 20, 0, [8.721203804016113, -6.246355056762695]]
[39500, 4, 0, [10.825481414794922, -3.2954859733581543]]
[39500, 12, 0, [12.375833511352539, -8.48394775390625]]
[39500, 18, 0, [3.744434118270874, -3.743035078048706]]
[39500, 0, 0, [8.788047790527344, -0.5757023692131042]]
[39500, 19, 1, [9.094341278076172, -4.015700817108154]]
[39500, 2, 1, [0.8554695248603821, -10.439961433410645]]
[39500, 21, 1, [8.984580039978027, -7.88353157043457]]
[39500, 7, 1, [3.774725914001465, -1.2370867729187012]]
[39500, 6, 1, [2.801403284072876, -7.951288223266602]]
[39500, 8, 1, [11.23819351196289, -6.254689693450928]]
[39500, 11, 1, [6.083131313323975, -1.605513334274292]]
[39500, 3, 1, [1.327205777168274, -1.2223464250564575]]
[39500, 17, 1, [3.8055968284606934, -9.179926872253418]]
[39500, 13, 1, [6.300666332244873, -10.467013359069824]]
[47750, 'popsize', 20, 'queuesize', 0]
[48800, 5, 0, [11.638530731201172, -10.24799633026123]]
[48800, 14, 0, [0.12434902042150497, -4.775561332702637]]
[48800, 22, 0, [2.7174696922302246, -7.08180570602417]]
[48800, 9, 0, [6.231845855712891, -11.3012056350708]]
[48800, 15, 0, [7.418702602386475, -0.5282866954803467]]
[48800, 20, 0, [8.713025093078613, -6.303284168243408]]
[48800, 4, 0, [10.936779022216797, -3.9231369495391846]]
[48800, 12, 0, [12.375855445861816, -8.474885940551758]]
[48800, 18, 0, [3.7247867584228516, -3.744804859161377]]
[48800, 0, 0, [8.851984024047852, -0.6228439807891846]]
[48800, 19, 1, [9.030339241027832, -4.031172275543213]]
[48800, 2, 1, [0.9502888917922974, -9.874560356140137]]
[48800, 21, 1, [9.545647621154785, -7.3621063232421875]]
[48800, 7, 1, [3.7202227115631104, -1.2648335695266724]]
[48800, 6, 1, [2.5474793910980225, -7.223927021026611]]
[48800, 8, 1, [11.236079216003418, -6.31138277053833]]
[48800, 11, 1, [6.094823360443115, -1.840819239616394]]
[48800, 3, 1, [1.2892614603042603, -1.230452299118042]]
[48800, 17, 1, [3.839951753616333, -9.959062576293945]]
[48800, 13, 1, [6.891570091247559, -9.980080604553223]]
[57400, 'popsize', 21, 'queuesize', 0]
[58550, 5, 0, [11.58401107788086, -10.707865715026855]]
[58550, 14, 0, [0.12424934655427933, -4.783973217010498]]
[58550, 22, 0, [2.848531723022461, -6.961390018463135]]
[58550, 9, 0, [6.220588207244873, -11.243435859680176]]
[58550, 15, 0, [8.225726127624512, -0.5100323557853699]]
[58550, 20, 0, [8.726256370544434, -6.241626262664795]]
[58550, 4, 0, [10.562955856323242, -4.20083475112915]]
[58550, 12, 0, [12.375843048095703, -8.46590518951416]]
[58550, 18, 0, [3.759699583053589, -3.6924386024475098]]
[58550, 0, 0, [8.71631145477295, -0.5408973693847656]]
[58550, 19, 1, [9.312637329101562, -4.150027275085449]]
[58550, 2, 1, [1.0440759658813477, -9.880130767822266]]
[58550, 21, 1, [10.009819030761719, -6.719756603240967]]
