[time, indiv, gender, coords]
[16250, 'popsize', 20, 'queuesize', 0]
[18350, 6, 0, [0.2306710034608841, -8.65774154663086]]
[18350, 18, 0, [2.7591347694396973, -3.6799371242523193]]
[18350, 3, 0, [1.2719194889068604, -1.2222049236297607]]
[18350, 2, 0, [0.32497459650039673, -11.159671783447266]]
[18350, 23, 0, [6.205068111419678, -3.7950053215026855]]
[18350, 22, 0, [4.626825332641602, -6.150960445404053]]
[18350, 5, 0, [8.69534683227539, -11.284937858581543]]
[18350, 9, 0, [7.07206392288208, -11.158268928527832]]
[18350, 11, 0, [5.452820777893066, -1.1890099048614502]]
[18350, 21, 0, [6.997792720794678, -8.689080238342285]]
[18350, 4, 1, [10.78504467010498, -3.7684874534606934]]
[18350, 12, 1, [10.92348861694336, -8.831128120422363]]
[18350, 14, 1, [1.5702286958694458, -4.347445964813232]]
[18350, 15, 1, [8.708793640136719, -1.2004542350769043]]
[18350, 1, 1, [12.154231071472168, -11.164015769958496]]
[18350, 17, 1, [3.6887924671173096, -8.712151527404785]]
[18350, 13, 1, [4.394298076629639, -11.252179145812988]]
[18350, 24, 1, [6.19591760635376, -6.2732768058776855]]
[18350, 10, 1, [1.9814388751983643, -6.126394748687744]]
[18350, 19, 1, [8.724325180053711, -3.755721092224121]]
[32450, 'popsize', 20, 'queuesize', 0]
[34550, 6, 0, [0.12333391606807709, -8.62730598449707]]
[34550, 18, 0, [3.5346975326538086, -3.7534265518188477]]
[34550, 3, 0, [1.288857340812683, -1.2593252658843994]]
[34550, 2, 0, [0.1233413890004158, -11.101481437683105]]
[34550, 23, 0, [6.577080249786377, -3.815101146697998]]
[34550, 22, 0, [5.885225772857666, -5.676046848297119]]
[34550, 5, 0, [8.756488800048828, -11.253303527832031]]
[34550, 9, 0, [8.322373390197754, -10.718074798583984]]
[34550, 11, 0, [4.157215595245361, -0.7950826287269592]]
[34550, 21, 0, [8.076608657836914, -8.372642517089844]]
[34550, 4, 1, [10.15926742553711, -4.643860340118408]]
[34550, 12, 1, [10.57124137878418, -10.054243087768555]]
[34550, 14, 1, [2.1545114517211914, -5.551518440246582]]
[34550, 15, 1, [8.586718559265137, -1.1880474090576172]]
[34550, 1, 1, [12.371439933776855, -11.16169261932373]]
[34550, 17, 1, [4.277587890625, -8.584033012390137]]
[34550, 13, 1, [4.337190628051758, -11.42544937133789]]
[34550, 24, 1, [5.9842424392700195, -6.371704578399658]]
[34550, 10, 1, [3.0654685497283936, -5.377468109130859]]
[34550, 19, 1, [8.73928165435791, -3.6928603649139404]]
[48500, 'popsize', 20, 'queuesize', 0]
[50550, 6, 0, [0.12333253026008606, -8.62244701385498]]
[50550, 18, 0, [4.85407829284668, -3.569979667663574]]
[50550, 3, 0, [1.2987892627716064, -1.3042818307876587]]
[50550, 2, 0, [0.12333491444587708, -11.096027374267578]]
[50550, 23, 0, [6.977904796600342, -3.8691017627716064]]
[50550, 22, 0, [6.941537857055664, -4.863769054412842]]
[50550, 5, 0, [8.694209098815918, -11.27627182006836]]
[50550, 9, 0, [9.391605377197266, -9.935420989990234]]
[50550, 11, 0, [3.120532751083374, -0.13945689797401428]]
[50550, 21, 0, [7.384648323059082, -8.127605438232422]]
[50550, 4, 1, [9.48656940460205, -5.727433204650879]]
[50550, 12, 1, [10.650470733642578, -11.37924575805664]]
[50550, 14, 1, [2.9368813037872314, -6.0927629470825195]]
[50550, 15, 1, [8.500469207763672, -1.280380129814148]]
[50550, 1, 1, [12.375306129455566, -11.196697235107422]]
[50550, 17, 1, [4.220725059509277, -8.558541297912598]]
[50550, 13, 1, [4.288710594177246, -11.414545059204102]]
[50550, 24, 1, [5.5746917724609375, -6.560970783233643]]
[50550, 10, 1, [3.824605703353882, -4.309070110321045]]
[50550, 19, 1, [8.728121757507324, -3.757194995880127]]
[64200, 'popsize', 20, 'queuesize', 0]
[66200, 6, 0, [0.12333103269338608, -8.611239433288574]]
[66200, 18, 0, [4.074392318725586, -3.74750018119812]]
