[time, indiv, gender, coords]
[12400, 'popsize', 25, 'queuesize', 0]
[13700, 10, 0, [0.4412294030189514, -6.182463645935059]]
[13700, 9, 0, [6.260672569274902, -11.562154769897461]]
[13700, 19, 0, [8.703939437866211, -3.7543511390686035]]
[13700, 17, 0, [3.639540672302246, -8.389108657836914]]
[13700, 12, 0, [10.528329849243164, -8.711207389831543]]
[13700, 6, 0, [1.235688328742981, -8.742735862731934]]
[13700, 22, 0, [4.396008491516113, -6.196289539337158]]
[13700, 24, 0, [6.248168468475342, -6.254073619842529]]
[13700, 3, 0, [1.808992624282837, -1.3187992572784424]]
[13700, 16, 0, [8.729442596435547, -8.635941505432129]]
[13700, 21, 0, [6.254201889038086, -8.7833251953125]]
[13700, 2, 0, [1.2178882360458374, -11.191568374633789]]
[13700, 11, 0, [6.2497053146362305, -1.197371006011963]]
[13700, 14, 1, [1.9654815196990967, -3.531646251678467]]
[13700, 8, 1, [12.015156745910645, -6.163003921508789]]
[13700, 20, 1, [7.9933576583862305, -6.183751106262207]]
[13700, 4, 1, [10.773595809936523, -3.7039408683776855]]
[13700, 23, 1, [6.256370544433594, -3.695629358291626]]
[13700, 0, 1, [11.920909881591797, -1.1885712146759033]]
[13700, 15, 1, [8.096126556396484, -1.218729019165039]]
[13700, 1, 1, [11.865083694458008, -11.199565887451172]]
[13700, 18, 1, [4.339302062988281, -3.70811128616333]]
[13700, 5, 1, [8.176758766174316, -11.222543716430664]]
[13700, 7, 1, [3.7314224243164062, -1.2042887210845947]]
[13700, 13, 1, [3.2231786251068115, -11.225626945495605]]
[24000, 'popsize', 25, 'queuesize', 0]
[25300, 10, 0, [0.12333114445209503, -6.106784820556641]]
[25300, 9, 0, [6.248321056365967, -12.376045227050781]]
[25300, 19, 0, [8.750958442687988, -3.755488157272339]]
[25300, 17, 0, [3.988292932510376, -8.126309394836426]]
[25300, 12, 0, [9.572988510131836, -8.503189086914062]]
[25300, 6, 0, [1.2586286067962646, -8.768083572387695]]
[25300, 22, 0, [5.31449556350708, -6.03147554397583]]
[25300, 24, 0, [6.4185614585876465, -6.264476299285889]]
[25300, 3, 0, [2.6234610080718994, -1.686232089996338]]
[25300, 16, 0, [8.959497451782227, -7.684955596923828]]
[25300, 21, 0, [6.2339677810668945, -8.806577682495117]]
[25300, 2, 0, [1.3170702457427979, -10.76633071899414]]
[25300, 11, 0, [6.207456111907959, -1.1952837705612183]]
[25300, 14, 1, [2.018204689025879, -3.4801673889160156]]
[25300, 8, 1, [12.388226509094238, -6.00457239151001]]
[25300, 20, 1, [7.056081771850586, -5.928645133972168]]
[25300, 4, 1, [10.122391700744629, -3.502427577972412]]
[25300, 23, 1, [5.943900108337402, -3.8925039768218994]]
[25300, 0, 1, [12.385659217834473, -1.0273374319076538]]
[25300, 15, 1, [7.14552116394043, -1.0177587270736694]]
[25300, 1, 1, [12.383064270019531, -11.038826942443848]]
[25300, 18, 1, [5.276974678039551, -3.4878339767456055]]
[25300, 5, 1, [7.228682518005371, -11.008562088012695]]
[25300, 7, 1, [4.261480808258057, -0.8599081039428711]]
[25300, 13, 1, [2.2693979740142822, -11.037738800048828]]
[35500, 'popsize', 25, 'queuesize', 0]
[36800, 10, 0, [0.1233353540301323, -6.1033711433410645]]
[36800, 9, 0, [6.239276885986328, -12.37667179107666]]
[36800, 19, 0, [7.949938774108887, -3.720067024230957]]
[36800, 17, 0, [4.943394184112549, -8.162101745605469]]
[36800, 12, 0, [9.430105209350586, -8.361797332763672]]
[36800, 6, 0, [1.2329093217849731, -8.803092002868652]]
[36800, 22, 0, [5.8094305992126465, -5.960963249206543]]
[36800, 24, 0, [6.736177921295166, -6.28873872756958]]
[36800, 3, 0, [3.271101713180542, -2.289707660675049]]
[36800, 16, 0, [9.219003677368164, -7.322014331817627]]
[36800, 21, 0, [6.193370819091797, -8.793965339660645]]
[36800, 2, 0, [1.2881590127944946, -10.74985408782959]]
[36800, 11, 0, [6.19263219833374, -1.2407290935516357]]
[36800, 14, 1, [2.0577635765075684, -3.4780073165893555]]
[36800, 8, 1, [12.393976211547852, -5.8374738693237305]]
[36800, 20, 1, [6.45158576965332, -5.62014627456665]]
[36800, 4, 1, [9.866451263427734, -3.4117610454559326]]
[36800, 23, 1, [5.893537998199463, -3.8839590549468994]]
[36800, 0, 1, [12.394026756286621, -0.8612874746322632]]
[36800, 15, 1, [6.258401870727539, -0.6342160105705261]]
[36800, 1, 1, [12.369908332824707, -11.106184959411621]]
[36800, 18, 1, [6.121626853942871, -3.065964698791504]]
[36800, 5, 1, [6.368671894073486, -10.576364517211914]]
[36800, 7, 1, [3.699505567550659, -0.735815167427063]]
[36800, 13, 1, [1.4416472911834717, -10.682801246643066]]
[46950, 'popsize', 25, 'queuesize', 1]
[48250, 10, 0, [0.12333711236715317, -6.099547386169434]]
[48250, 9, 0, [6.234419822692871, -12.376670837402344]]
[48250, 19, 0, [7.823284149169922, -3.7204396724700928]]
[48250, 17, 0, [5.879126071929932, -8.011723518371582]]
[48250, 12, 0, [9.55538272857666, -8.596908569335938]]
[48250, 6, 0, [1.2068068981170654, -8.792193412780762]]
[48250, 22, 0, [5.739782333374023, -5.995856761932373]]
[48250, 24, 0, [6.720451354980469, -6.254364013671875]]
[48250, 3, 0, [3.59759521484375, -2.8705739974975586]]
[48250, 16, 0, [10.154386520385742, -7.527236461639404]]
[48250, 21, 0, [6.197918891906738, -8.760374069213867]]
[48250, 2, 0, [1.297032117843628, -10.753487586975098]]
[48250, 11, 0, [6.223268985748291, -1.2698785066604614]]
[48250, 14, 1, [2.197014093399048, -3.793877363204956]]
[48250, 8, 1, [12.394022941589355, -5.681789875030518]]
[48250, 20, 1, [5.867519378662109, -5.233598709106445]]
[48250, 4, 1, [9.90417766571045, -3.423219919204712]]
[48250, 23, 1, [5.879667282104492, -3.928359031677246]]
[48250, 0, 1, [12.393953323364258, -0.7066541314125061]]
[48250, 15, 1, [5.56914758682251, -0.1384873241186142]]
[48250, 1, 1, [12.360042572021484, -11.07681655883789]]
[48250, 18, 1, [6.839885234832764, -2.451819658279419]]
[48250, 5, 1, [5.768302917480469, -10.080717086791992]]
[48250, 7, 1, [3.3847482204437256, -0.6592334508895874]]
[48250, 13, 1, [1.0930284261703491, -10.63715934753418]]
[58450, 'popsize', 25, 'queuesize', 1]
[59750, 10, 0, [0.1233339011669159, -6.094883918762207]]
[59750, 9, 0, [6.22863245010376, -12.376670837402344]]
[59750, 19, 0, [7.775571346282959, -3.7262136936187744]]
[59750, 17, 0, [6.7599616050720215, -7.673499584197998]]
[59750, 12, 0, [9.951656341552734, -8.179705619812012]]
[59750, 6, 0, [1.2101774215698242, -8.759012222290039]]
[59750, 22, 0, [5.912476062774658, -5.668849945068359]]
[59750, 24, 0, [6.760813236236572, -6.2293243408203125]]
[59750, 3, 0, [4.042355060577393, -3.2967567443847656]]
[59750, 16, 0, [11.029929161071777, -7.937180519104004]]
[59750, 21, 0, [6.237557411193848, -8.756176948547363]]
[59750, 2, 0, [1.4100401401519775, -10.735864639282227]]
[59750, 11, 0, [6.256051540374756, -1.2410849332809448]]
[59750, 14, 1, [2.8991384506225586, -4.316087245941162]]
[59750, 8, 1, [12.39428424835205, -5.524099349975586]]
[59750, 20, 1, [5.1726202964782715, -4.560988426208496]]
[59750, 4, 1, [9.918713569641113, -3.3894495964050293]]
[59750, 23, 1, [5.909882068634033, -3.947535276412964]]
[59750, 0, 1, [12.393997192382812, -0.5509586334228516]]
[59750, 15, 1, [5.568187713623047, -0.12417104840278625]]
[59750, 1, 1, [12.297083854675293, -11.048436164855957]]
[59750, 18, 1, [7.392727375030518, -1.6923675537109375]]
[59750, 5, 1, [6.042056083679199, -9.587541580200195]]
[59750, 7, 1, [3.8317103385925293, -0.19480614364147186]]
[59750, 13, 1, [1.345703363418579, -10.900312423706055]]
[69900, 'popsize', 25, 'queuesize', 1]
[71250, 10, 0, [0.12333042174577713, -6.09033203125]]
[71250, 9, 0, [6.22091007232666, -12.376673698425293]]
[71250, 19, 0, [7.4471540451049805, -3.76739239692688]]
[71250, 17, 0, [7.2298407554626465, -7.3706254959106445]]
[71250, 12, 0, [10.092727661132812, -8.034758567810059]]
[71250, 6, 0, [1.2463783025741577, -8.760951042175293]]
[71250, 22, 0, [6.2022857666015625, -5.101827621459961]]
[71250, 24, 0, [6.7845258712768555, -6.25990104675293]]
[71250, 3, 0, [4.224776744842529, -3.5586211681365967]]
[71250, 16, 0, [11.794342041015625, -8.523981094360352]]
[71250, 21, 0, [6.678150177001953, -8.995478630065918]]
[71250, 2, 0, [1.7680131196975708, -10.825682640075684]]
[71250, 11, 0, [6.238592147827148, -1.203438401222229]]
[71250, 14, 1, [3.380279541015625, -4.338510513305664]]
[71250, 8, 1, [12.39393138885498, -5.370581150054932]]
[71250, 20, 1, [4.636756420135498, -3.760455369949341]]
[71250, 4, 1, [9.87789535522461, -3.1265969276428223]]
[71250, 23, 1, [5.613314628601074, -3.925309181213379]]
[71250, 0, 1, [12.393978118896484, -0.39427846670150757]]
[71250, 15, 1, [5.556107521057129, -0.12416303902864456]]
[71250, 1, 1, [12.306327819824219, -11.039780616760254]]
[71250, 18, 1, [7.743814468383789, -0.827985942363739]]
[71250, 5, 1, [6.173554420471191, -9.295384407043457]]
[71250, 7, 1, [3.8204843997955322, -0.24728453159332275]]
[71250, 13, 1, [1.8859310150146484, -10.207561492919922]]
[81400, 'popsize', 25, 'queuesize', 1]
[82700, 10, 0, [0.12333223968744278, -6.082507610321045]]
[82700, 9, 0, [6.214614391326904, -12.37667179107666]]
[82700, 19, 0, [7.173913955688477, -3.515230178833008]]
[82700, 17, 0, [7.596588134765625, -6.687012195587158]]
[82700, 12, 0, [10.125922203063965, -8.059823036193848]]
[82700, 6, 0, [1.2622359991073608, -8.797103881835938]]
[82700, 22, 0, [6.097709655761719, -4.386851787567139]]
[82700, 24, 0, [6.609917163848877, -6.149508953094482]]
[82700, 3, 0, [4.244503974914551, -3.531207799911499]]
[82700, 16, 0, [12.359785079956055, -9.1919584274292]]
[82700, 21, 0, [6.792237758636475, -8.84158992767334]]
[82700, 2, 0, [1.803389072418213, -10.806583404541016]]
[82700, 11, 0, [6.198307037353516, -1.2079812288284302]]
[82700, 14, 1, [4.056496620178223, -3.889327049255371]]
[82700, 8, 1, [12.217585563659668, -5.538642406463623]]
[82700, 20, 1, [4.257079601287842, -2.869713068008423]]
[82700, 4, 1, [9.649399757385254, -2.777971029281616]]
[82700, 23, 1, [4.665722846984863, -4.06357479095459]]
[82700, 0, 1, [12.393975257873535, -0.23865000903606415]]
[82700, 15, 1, [5.544523239135742, -0.12415257096290588]]
[82700, 1, 1, [12.17184829711914, -11.157185554504395]]
[82700, 18, 1, [7.879862308502197, -0.1246434822678566]]
[82700, 5, 1, [5.218514442443848, -9.15028190612793]]
