[time, indiv, gender, coords]
[13050, 'popsize', 25, 'queuesize', 0]
[14350, 16, 0, [8.419593811035156, -9.02833366394043]]
[14350, 14, 0, [0.4633256793022156, -3.7014055252075195]]
[14350, 22, 0, [3.7622673511505127, -6.255115985870361]]
[14350, 6, 0, [1.6094237565994263, -8.622773170471191]]
[14350, 15, 0, [8.03140640258789, -1.2034868001937866]]
[14350, 2, 0, [0.5821077823638916, -11.160061836242676]]
[14350, 0, 0, [10.583683013916016, -1.204967975616455]]
[14350, 3, 0, [1.2484098672866821, -1.2567081451416016]]
[14350, 13, 0, [3.7569739818573, -11.268863677978516]]
[14350, 23, 0, [6.257784843444824, -3.7288999557495117]]
[14350, 10, 0, [1.1963821649551392, -6.061649799346924]]
[14350, 8, 0, [11.209342956542969, -6.414139747619629]]
[14350, 24, 0, [6.760677814483643, -6.216176986694336]]
[14350, 21, 1, [6.164783477783203, -9.184220314025879]]
[14350, 20, 1, [8.7062349319458, -6.245212554931641]]
[14350, 1, 1, [11.18165111541748, -11.256592750549316]]
[14350, 5, 1, [8.73195743560791, -11.25037956237793]]
[14350, 19, 1, [8.731184005737305, -3.7455241680145264]]
[14350, 17, 1, [3.7335872650146484, -8.756815910339355]]
[14350, 4, 1, [10.597497940063477, -3.708395004272461]]
[14350, 18, 1, [3.635423183441162, -3.5834100246429443]]
[14350, 11, 1, [6.846118450164795, -1.195258617401123]]
[14350, 7, 1, [3.1704227924346924, -1.2159298658370972]]
[14350, 12, 1, [11.539151191711426, -8.726832389831543]]
[14350, 9, 1, [6.252374172210693, -11.291463851928711]]
[24550, 'popsize', 25, 'queuesize', 0]
[25850, 16, 0, [8.35793685913086, -9.074021339416504]]
[25850, 14, 0, [0.1233358085155487, -3.63437557220459]]
[25850, 22, 0, [4.0784196853637695, -6.415731430053711]]
[25850, 6, 0, [1.1735320091247559, -9.086397171020508]]
[25850, 15, 0, [7.607151031494141, -1.0303587913513184]]
[25850, 2, 0, [0.12333584576845169, -10.985448837280273]]
[25850, 0, 0, [9.6499662399292, -0.9625992178916931]]
[25850, 3, 0, [1.2308458089828491, -1.2635557651519775]]
[25850, 13, 0, [3.755038261413574, -11.306869506835938]]
[25850, 23, 0, [6.2390875816345215, -3.6984310150146484]]
[25850, 10, 0, [0.9680309891700745, -5.137011528015137]]
[25850, 8, 0, [11.186637878417969, -7.362722873687744]]
[25850, 24, 0, [7.162674427032471, -6.287285327911377]]
[25850, 21, 1, [6.198288440704346, -10.136346817016602]]
[25850, 20, 1, [8.745688438415527, -6.245447158813477]]
[25850, 1, 1, [11.182246208190918, -11.240012168884277]]
[25850, 5, 1, [8.723105430603027, -11.198966026306152]]
[25850, 19, 1, [8.759363174438477, -3.7668590545654297]]
[25850, 17, 1, [3.7526001930236816, -8.727478981018066]]
[25850, 4, 1, [9.659529685974121, -3.469886302947998]]
[25850, 18, 1, [3.632162094116211, -3.341916084289551]]
[25850, 11, 1, [7.53678560256958, -0.8902379274368286]]
[25850, 7, 1, [2.2300922870635986, -0.993658185005188]]
[25850, 12, 1, [10.584344863891602, -8.850502014160156]]
[25850, 9, 1, [6.212276935577393, -11.31132698059082]]
[36050, 'popsize', 25, 'queuesize', 1]
[37350, 16, 0, [8.631566047668457, -8.793081283569336]]
[37350, 14, 0, [0.12333570420742035, -3.6299452781677246]]
[37350, 22, 0, [4.186861038208008, -6.457601547241211]]
[37350, 6, 0, [0.7923876643180847, -9.354808807373047]]
[37350, 15, 0, [7.723397731781006, -1.1178979873657227]]
[37350, 2, 0, [0.12333300709724426, -10.980328559875488]]
[37350, 0, 0, [8.94912338256836, -0.6409518122673035]]
[37350, 3, 0, [1.1929460763931274, -1.3204967975616455]]
[37350, 13, 0, [3.722882032394409, -11.316731452941895]]
[37350, 23, 0, [6.1571550369262695, -3.898409128189087]]
[37350, 10, 0, [0.5583723783493042, -4.289150714874268]]
[37350, 8, 0, [11.075691223144531, -7.739143371582031]]
[37350, 24, 0, [7.398553848266602, -7.107253074645996]]
[37350, 21, 1, [6.413559436798096, -11.048113822937012]]
[37350, 20, 1, [8.7579927444458, -6.207929611206055]]
[37350, 1, 1, [11.191755294799805, -11.208632469177246]]
[37350, 5, 1, [8.778929710388184, -11.196379661560059]]
[37350, 19, 1, [8.715726852416992, -3.773787021636963]]
[37350, 17, 1, [3.7254114151000977, -8.69847297668457]]
[37350, 4, 1, [9.14201545715332, -3.2650833129882812]]
[37350, 18, 1, [3.614557981491089, -3.376864433288574]]
[37350, 11, 1, [7.863987445831299, -1.1908305883407593]]
[37350, 7, 1, [1.7773953676223755, -0.92680823802948]]
[37350, 12, 1, [9.752564430236816, -8.792353630065918]]
[37350, 9, 1, [6.188093662261963, -11.284652709960938]]
[47550, 'popsize', 25, 'queuesize', 1]
[48850, 16, 0, [9.013896942138672, -9.029156684875488]]
[48850, 14, 0, [0.12422718852758408, -3.5787296295166016]]
[48850, 22, 0, [4.223628997802734, -6.465786457061768]]
[48850, 6, 0, [0.4827442765235901, -9.909114837646484]]
[48850, 15, 0, [7.628570079803467, -1.0699924230575562]]
[48850, 2, 0, [0.12333687394857407, -10.972841262817383]]
[48850, 0, 0, [8.626174926757812, -0.37615156173706055]]
[48850, 3, 0, [1.1365587711334229, -1.3041554689407349]]
[48850, 13, 0, [3.66379976272583, -11.347258567810059]]
[48850, 23, 0, [6.0508341789245605, -4.242920875549316]]
[48850, 10, 0, [0.16051054000854492, -3.7340238094329834]]
[48850, 8, 0, [10.1499605178833, -7.921741008758545]]
[48850, 24, 0, [6.920548915863037, -7.2766194343566895]]
[48850, 21, 1, [6.435135841369629, -11.135392189025879]]
[48850, 20, 1, [8.72548770904541, -6.179998397827148]]
[48850, 1, 1, [11.171247482299805, -11.205310821533203]]
[48850, 5, 1, [8.800451278686523, -11.233017921447754]]
[48850, 19, 1, [8.741862297058105, -3.791656017303467]]
[48850, 17, 1, [3.6836090087890625, -8.721553802490234]]
[48850, 4, 1, [8.94202709197998, -2.963562250137329]]
[48850, 18, 1, [3.5433590412139893, -3.404478073120117]]
[48850, 11, 1, [7.465063571929932, -1.048973560333252]]
[48850, 7, 1, [1.1572918891906738, -1.6099692583084106]]
[48850, 12, 1, [9.719453811645508, -8.734193801879883]]
[48850, 9, 1, [6.199638366699219, -11.246819496154785]]
[59100, 'popsize', 25, 'queuesize', 1]
[60400, 16, 0, [9.305286407470703, -8.839587211608887]]
[60400, 14, 0, [0.12333491444587708, -3.558680534362793]]
[60400, 22, 0, [4.242823123931885, -6.44566535949707]]
[60400, 6, 0, [0.2554172873497009, -10.261168479919434]]
[60400, 15, 0, [7.69870138168335, -0.9024730920791626]]
[60400, 2, 0, [0.12333326041698456, -10.968125343322754]]
[60400, 0, 0, [8.32742691040039, -0.12172144651412964]]
[60400, 3, 0, [1.1731469631195068, -1.3012334108352661]]
[60400, 13, 0, [3.62788724899292, -11.539463996887207]]
[60400, 23, 0, [6.4588518142700195, -4.297783374786377]]
[60400, 10, 0, [0.10565606504678726, -3.8770651817321777]]
[60400, 8, 0, [9.265762329101562, -8.25978946685791]]
[60400, 24, 0, [6.506720542907715, -7.344003677368164]]
[60400, 21, 1, [6.210089206695557, -10.866520881652832]]
[60400, 20, 1, [8.696264266967773, -6.19626522064209]]
[60400, 1, 1, [11.160233497619629, -11.215897560119629]]
[60400, 5, 1, [8.790071487426758, -11.272784233093262]]
[60400, 19, 1, [8.735942840576172, -3.8318428993225098]]
[60400, 17, 1, [3.8513104915618896, -8.934025764465332]]
[60400, 4, 1, [8.467119216918945, -2.1174142360687256]]
[60400, 18, 1, [3.5690040588378906, -3.41422176361084]]
[60400, 11, 1, [7.79564905166626, -0.7675901651382446]]
[60400, 7, 1, [0.8433230519294739, -1.9705544710159302]]
[60400, 12, 1, [9.531427383422852, -8.219426155090332]]
[60400, 9, 1, [6.234974384307861, -11.250194549560547]]
[70700, 'popsize', 25, 'queuesize', 2]
[72000, 16, 0, [9.397214889526367, -8.721707344055176]]
[72000, 14, 0, [0.12333468347787857, -3.555144786834717]]
[72000, 22, 0, [4.220247268676758, -6.415151119232178]]
[72000, 6, 0, [0.1380767524242401, -10.529353141784668]]
[72000, 15, 0, [7.803306579589844, -1.0416215658187866]]
[72000, 2, 0, [0.12334000319242477, -10.962730407714844]]
[72000, 0, 0, [8.1553316116333, -0.1302802413702011]]
[72000, 3, 0, [1.1875228881835938, -1.3324486017227173]]
[72000, 13, 0, [3.6615641117095947, -11.506879806518555]]
[72000, 23, 0, [6.493553638458252, -4.279626369476318]]
[72000, 10, 0, [0.1060359925031662, -4.034547328948975]]
[72000, 8, 0, [8.446409225463867, -8.754587173461914]]
[72000, 24, 0, [5.997395992279053, -6.532596588134766]]
[72000, 21, 1, [6.175492286682129, -10.802523612976074]]
[72000, 20, 1, [8.71285343170166, -6.226648807525635]]
[72000, 1, 1, [11.157776832580566, -11.197576522827148]]
[72000, 5, 1, [8.759821891784668, -11.225465774536133]]
[72000, 19, 1, [8.702608108520508, -3.8490488529205322]]
[72000, 17, 1, [3.8325576782226562, -8.957709312438965]]
[72000, 4, 1, [8.170576095581055, -1.1861882209777832]]
[72000, 18, 1, [3.5959420204162598, -3.360107660293579]]
[72000, 11, 1, [7.87151575088501, -1.193235158920288]]
