[time, indiv, gender, coords]
[7850, 'popsize', 15, 'queuesize', 0]
[8650, 19, 0, [8.750418663024902, -3.7747483253479004]]
[8650, 13, 0, [3.551419258117676, -11.390142440795898]]
[8650, 7, 0, [3.7311649322509766, -1.2204726934432983]]
[8650, 23, 0, [6.338540077209473, -3.6558778285980225]]
[8650, 9, 0, [6.631381034851074, -11.233351707458496]]
[8650, 10, 0, [1.120877742767334, -6.299896717071533]]
[8650, 8, 0, [10.914639472961426, -6.239490985870361]]
[8650, 14, 0, [0.9380671381950378, -3.739514112472534]]
[8650, 6, 1, [1.6663951873779297, -8.826162338256836]]
[8650, 11, 1, [6.230131149291992, -1.3069199323654175]]
[8650, 21, 1, [6.588582515716553, -8.763652801513672]]
[8650, 20, 1, [8.712423324584961, -6.248006343841553]]
[8650, 0, 1, [11.164037704467773, -1.197683334350586]]
[8650, 16, 1, [8.701935768127441, -8.786650657653809]]
[8650, 5, 1, [8.694012641906738, -11.223076820373535]]
[14800, 'popsize', 15, 'queuesize', 0]
[15650, 19, 0, [8.73937702178955, -3.7733235359191895]]
[15650, 13, 0, [3.487020254135132, -11.453165054321289]]
[15650, 7, 0, [3.754908561706543, -1.264480471611023]]
[15650, 23, 0, [6.54123592376709, -3.588813543319702]]
[15650, 9, 0, [6.788845062255859, -11.35559368133545]]
[15650, 10, 0, [0.6493762135505676, -6.637312412261963]]
[15650, 8, 0, [10.33100700378418, -6.165305137634277]]
[15650, 14, 0, [0.3569992482662201, -3.659235715866089]]
[15650, 6, 1, [2.1058356761932373, -9.086077690124512]]
[15650, 11, 1, [6.244709491729736, -1.3013044595718384]]
[15650, 21, 1, [6.667451858520508, -8.821556091308594]]
[15650, 20, 1, [8.71554946899414, -6.125716686248779]]
[15650, 0, 1, [11.162851333618164, -1.2025132179260254]]
[15650, 16, 1, [8.704534530639648, -8.805462837219238]]
[15650, 5, 1, [8.69365406036377, -11.212371826171875]]
[21900, 'popsize', 15, 'queuesize', 0]
[22700, 19, 0, [8.761065483093262, -3.7674083709716797]]
[22700, 13, 0, [3.686070203781128, -11.490312576293945]]
[22700, 7, 0, [3.7443432807922363, -1.2777903079986572]]
[22700, 23, 0, [6.519748687744141, -3.6026225090026855]]
