[time, indiv, gender, coords]
[7850, 'popsize', 15, 'queuesize', 0]
[8750, 10, 0, [1.2412358522415161, -6.201938629150391]]
[8750, 15, 0, [8.305419921875, -1.2186741828918457]]
[8750, 14, 0, [1.6015371084213257, -3.68412184715271]]
[8750, 7, 0, [3.7175893783569336, -1.1938556432724]]
[8750, 6, 0, [0.9372935891151428, -8.806049346923828]]
[8750, 22, 0, [3.7010879516601562, -6.2921061515808105]]
[8750, 17, 0, [4.085128307342529, -8.740118026733398]]
[8750, 20, 0, [8.65869140625, -6.284571647644043]]
[8750, 13, 1, [3.5297579765319824, -11.369808197021484]]
[8750, 9, 1, [5.823090076446533, -11.250370025634766]]
[8750, 5, 1, [8.688860893249512, -11.145951271057129]]
[8750, 21, 1, [6.104875087738037, -8.768603324890137]]
[8750, 11, 1, [6.613035678863525, -1.2357889413833618]]
[8750, 24, 1, [6.192653656005859, -6.210755348205566]]
[8750, 19, 1, [9.07321548461914, -3.737488031387329]]
[15050, 'popsize', 15, 'queuesize', 0]
[15900, 10, 0, [0.9731659293174744, -6.260868549346924]]
[15900, 15, 0, [7.7104291915893555, -1.102728009223938]]
[15900, 14, 0, [2.014580011367798, -3.416718006134033]]
[15900, 7, 0, [3.778397560119629, -1.2055763006210327]]
[15900, 6, 0, [0.5705639719963074, -9.142413139343262]]
[15900, 22, 0, [3.7128708362579346, -6.305739879608154]]
[15900, 17, 0, [4.670496463775635, -8.659112930297852]]
[15900, 20, 0, [8.543465614318848, -6.394540309906006]]
[15900, 13, 1, [3.0718846321105957, -11.743274688720703]]
[15900, 9, 1, [5.3877410888671875, -11.20926570892334]]
[15900, 5, 1, [8.372591018676758, -10.798005104064941]]
[15900, 21, 1, [6.01408576965332, -8.821266174316406]]
[15900, 11, 1, [7.050214767456055, -1.1721742153167725]]
[15900, 24, 1, [6.208507537841797, -6.195190906524658]]
[15900, 19, 1, [9.646699905395508, -3.6654608249664307]]
[22700, 'popsize', 15, 'queuesize', 0]
[23500, 10, 0, [0.344144731760025, -6.380881309509277]]
[23500, 15, 0, [7.1007819175720215, -0.902057409286499]]
[23500, 14, 0, [2.12956166267395, -3.347257614135742]]
[23500, 7, 0, [3.8412768840789795, -1.184138536453247]]
[23500, 6, 0, [0.5151242017745972, -9.660029411315918]]
[23500, 22, 0, [3.744999408721924, -6.293497085571289]]
[23500, 17, 0, [5.129607200622559, -8.5006103515625]]
[23500, 20, 0, [8.794841766357422, -6.345518589019775]]
[23500, 13, 1, [2.638615608215332, -12.20703125]]
