[time, indiv, gender, coords]
[10550, 'popsize', 20, 'queuesize', 0]
[11600, 16, 0, [8.749422073364258, -8.74753475189209]]
[11600, 4, 0, [11.24200439453125, -3.7632064819335938]]
[11600, 2, 0, [1.7702714204788208, -11.097695350646973]]
[11600, 10, 0, [1.4115022420883179, -6.192631721496582]]
[11600, 5, 0, [8.694263458251953, -11.205195426940918]]
[11600, 12, 0, [11.24675178527832, -8.70157241821289]]
[11600, 21, 0, [5.75431489944458, -8.731710433959961]]
[11600, 22, 0, [3.8258118629455566, -6.232707977294922]]
[11600, 24, 0, [6.558754920959473, -6.247907638549805]]
[11600, 3, 0, [0.8398241400718689, -1.2446539402008057]]
[11600, 11, 1, [6.253856182098389, -1.2457284927368164]]
[11600, 0, 1, [11.258440971374512, -1.2290643453598022]]
[11600, 17, 1, [3.7561919689178467, -8.725045204162598]]
[11600, 8, 1, [11.791869163513184, -6.207046031951904]]
[11600, 23, 1, [6.255828857421875, -3.785318613052368]]
[11600, 6, 1, [0.7458415031433105, -8.731345176696777]]
[11600, 20, 1, [8.736631393432617, -6.3048553466796875]]
[11600, 7, 1, [3.723689556121826, -1.1984971761703491]]
[11600, 19, 1, [8.615775108337402, -3.8183164596557617]]
[11600, 9, 1, [6.195316791534424, -11.192585945129395]]
[19850, 'popsize', 20, 'queuesize', 0]
[21000, 16, 0, [9.02916431427002, -8.702157974243164]]
[21000, 4, 0, [11.252626419067383, -3.810694456100464]]
[21000, 2, 0, [2.240596294403076, -10.566158294677734]]
[21000, 10, 0, [2.1591708660125732, -5.964420795440674]]
[21000, 5, 0, [8.639813423156738, -11.184856414794922]]
[21000, 12, 0, [11.204771995544434, -8.748135566711426]]
[21000, 21, 0, [4.9855523109436035, -8.600747108459473]]
[21000, 22, 0, [4.5674004554748535, -6.00161075592041]]
[21000, 24, 0, [6.3182783126831055, -5.816319942474365]]
[21000, 3, 0, [0.12416332960128784, -1.174309253692627]]
[21000, 11, 1, [6.216324806213379, -1.2321994304656982]]
[21000, 0, 1, [11.204757690429688, -1.2555452585220337]]
[21000, 17, 1, [3.6927666664123535, -8.741918563842773]]
[21000, 8, 1, [12.378933906555176, -6.053725719451904]]
[21000, 23, 1, [6.223504066467285, -3.7375528812408447]]
[21000, 6, 1, [0.12333503365516663, -8.63156795501709]]
[21000, 20, 1, [8.71718978881836, -6.241451263427734]]
[21000, 7, 1, [4.057115077972412, -0.9577500820159912]]
[21000, 19, 1, [8.320693016052246, -3.9151673316955566]]
[21000, 9, 1, [6.4020609855651855, -11.596028327941895]]
[29100, 'popsize', 20, 'queuesize', 0]
[30200, 16, 0, [9.221250534057617, -8.546390533447266]]
[30200, 4, 0, [11.216734886169434, -3.775050163269043]]
[30200, 2, 0, [2.3060801029205322, -9.872075080871582]]
[30200, 10, 0, [2.929117202758789, -5.854869842529297]]
[30200, 5, 0, [8.585156440734863, -11.159418106079102]]
[30200, 12, 0, [11.22417163848877, -8.686216354370117]]
[30200, 21, 0, [4.24613094329834, -8.34113597869873]]
[30200, 22, 0, [5.343750953674316, -5.917189598083496]]
[30200, 24, 0, [5.862483024597168, -5.210472106933594]]
[30200, 3, 0, [0.12333858013153076, -1.1640676259994507]]
[30200, 11, 1, [6.186427116394043, -1.1883949041366577]]
[30200, 0, 1, [11.216654777526855, -1.2025638818740845]]
[30200, 17, 1, [3.8002731800079346, -8.60641860961914]]
[30200, 8, 1, [12.394402503967285, -5.952839374542236]]
[30200, 23, 1, [6.2438812255859375, -3.795546293258667]]
[30200, 6, 1, [0.12333083897829056, -8.628332138061523]]
[30200, 20, 1, [8.721359252929688, -6.307124614715576]]
[30200, 7, 1, [4.715630531311035, -0.5368580222129822]]
[30200, 19, 1, [8.35067367553711, -3.96332049369812]]
[30200, 9, 1, [6.795464038848877, -12.253591537475586]]
[38050, 'popsize', 20, 'queuesize', 0]
[39100, 16, 0, [9.810734748840332, -8.295557975769043]]
[39100, 4, 0, [11.185193061828613, -3.811105489730835]]
[39100, 2, 0, [2.1322696208953857, -9.418805122375488]]
[39100, 10, 0, [3.6803476810455322, -5.856588840484619]]
[39100, 5, 0, [8.566812515258789, -11.13608169555664]]
[39100, 12, 0, [11.240764617919922, -8.743194580078125]]
[39100, 21, 0, [3.5939362049102783, -7.979860305786133]]
[39100, 22, 0, [6.087630271911621, -5.9725728034973145]]
[39100, 24, 0, [5.438788414001465, -4.766696453094482]]
[39100, 3, 0, [0.12333788722753525, -1.15838623046875]]
[39100, 11, 1, [6.222759246826172, -1.2193654775619507]]
[39100, 0, 1, [11.250977516174316, -1.2322611808776855]]
[39100, 17, 1, [3.9857964515686035, -8.447606086730957]]
[39100, 8, 1, [12.394001960754395, -5.8281168937683105]]
[39100, 23, 1, [6.258962631225586, -3.734161615371704]]
[39100, 6, 1, [0.12333349883556366, -8.625554084777832]]
[39100, 20, 1, [8.777222633361816, -6.56956148147583]]
[39100, 7, 1, [5.396227836608887, -0.22542202472686768]]
[39100, 19, 1, [8.463778495788574, -3.9241950511932373]]
[39100, 9, 1, [6.970746994018555, -12.377689361572266]]
[46900, 'popsize', 20, 'queuesize', 0]
[47950, 16, 0, [10.440816879272461, -7.924746990203857]]
[47950, 4, 0, [11.19763469696045, -3.7423908710479736]]
[47950, 2, 0, [2.1834914684295654, -9.405900001525879]]
[47950, 10, 0, [4.414542198181152, -5.974285125732422]]
[47950, 5, 0, [8.557202339172363, -11.129226684570312]]
[47950, 12, 0, [11.196112632751465, -8.707304954528809]]
[47950, 21, 0, [3.0141854286193848, -7.512354373931885]]
[47950, 22, 0, [6.809459686279297, -6.142291069030762]]
[47950, 24, 0, [5.4239678382873535, -4.799080848693848]]
[47950, 3, 0, [0.12333174794912338, -1.1548177003860474]]
[47950, 11, 1, [6.180471420288086, -1.1649329662322998]]
[47950, 0, 1, [11.2108793258667, -1.259859323501587]]
[47950, 17, 1, [3.9486429691314697, -8.30284309387207]]
[47950, 8, 1, [12.393962860107422, -5.708616256713867]]
[47950, 23, 1, [6.208185195922852, -3.772207736968994]]
[47950, 6, 1, [0.12333206087350845, -8.620528221130371]]
[47950, 20, 1, [8.83794116973877, -6.571829795837402]]
[47950, 7, 1, [5.7254157066345215, -0.13328006863594055]]
[47950, 19, 1, [8.624444007873535, -3.966296911239624]]
[47950, 9, 1, [6.990004062652588, -12.336095809936523]]
[55600, 'popsize', 20, 'queuesize', 0]
[56650, 16, 0, [10.533620834350586, -7.85638952255249]]
[56650, 4, 0, [11.195545196533203, -3.812924861907959]]
[56650, 2, 0, [2.4220492839813232, -9.36087417602539]]
[56650, 10, 0, [5.1109299659729, -6.195683479309082]]
[56650, 5, 0, [8.568359375, -11.064443588256836]]
[56650, 12, 0, [11.250338554382324, -8.702532768249512]]
[56650, 21, 0, [2.5268096923828125, -6.970137119293213]]
[56650, 22, 0, [7.482885837554932, -6.420682907104492]]
[56650, 24, 0, [5.43034029006958, -4.707436561584473]]
[56650, 3, 0, [0.12333735823631287, -1.1486694812774658]]
[56650, 11, 1, [6.2045488357543945, -1.2256914377212524]]
[56650, 0, 1, [11.198344230651855, -1.2065876722335815]]
[56650, 17, 1, [3.896031141281128, -8.41222858428955]]
[56650, 8, 1, [12.394012451171875, -5.590705394744873]]
[56650, 23, 1, [6.475705623626709, -3.742427349090576]]
[56650, 6, 1, [0.1233370378613472, -8.616003036499023]]
[56650, 20, 1, [8.798155784606934, -6.526648044586182]]
[56650, 7, 1, [5.774709224700928, -0.13914701342582703]]
[56650, 19, 1, [8.37419605255127, -4.083800792694092]]
[56650, 9, 1, [7.051069259643555, -12.318150520324707]]
[64800, 'popsize', 20, 'queuesize', 0]
[66000, 16, 0, [10.496853828430176, -7.904189109802246]]
[66000, 4, 0, [11.190336227416992, -3.7421703338623047]]
[66000, 2, 0, [2.9942221641540527, -9.007259368896484]]
[66000, 10, 0, [5.801914691925049, -6.535475254058838]]
[66000, 5, 0, [8.562896728515625, -11.003288269042969]]
[66000, 12, 0, [11.202357292175293, -8.751688957214355]]
[66000, 21, 0, [2.1104776859283447, -6.313066482543945]]
[66000, 22, 0, [8.145576477050781, -6.827328681945801]]
[66000, 24, 0, [5.340926170349121, -4.587557792663574]]
[66000, 3, 0, [0.1233343780040741, -1.1418840885162354]]
[66000, 11, 1, [6.1486287117004395, -1.2384766340255737]]
[66000, 0, 1, [11.246807098388672, -1.223427414894104]]
[66000, 17, 1, [4.026496410369873, -8.539702415466309]]
[66000, 8, 1, [12.393983840942383, -5.464113235473633]]
[66000, 23, 1, [6.491192817687988, -3.798654079437256]]
[66000, 6, 1, [0.12333137542009354, -8.612813949584961]]
[66000, 20, 1, [8.807650566101074, -6.585659980773926]]
[66000, 7, 1, [5.777388572692871, -0.12334973365068436]]
