[time, indiv, gender, coords]
[6750, 'popsize', 15, 'queuesize', 0]
[7550, 17, 0, [3.5340495109558105, -8.796208381652832]]
[7550, 24, 0, [6.620636463165283, -6.234589576721191]]
[7550, 9, 0, [5.896442413330078, -11.247057914733887]]
[7550, 3, 0, [1.2114506959915161, -1.225926399230957]]
[7550, 10, 0, [1.467394471168518, -6.192480087280273]]
[7550, 14, 0, [1.1245261430740356, -3.696183443069458]]
[7550, 6, 0, [1.4795528650283813, -8.75888442993164]]
[7550, 11, 0, [6.240623950958252, -1.2037359476089478]]
[7550, 12, 1, [11.441394805908203, -8.752018928527832]]
[7550, 7, 1, [3.3742284774780273, -1.2386606931686401]]
[7550, 16, 1, [8.415844917297363, -8.737820625305176]]
[7550, 20, 1, [8.443486213684082, -6.23980712890625]]
[7550, 8, 1, [11.1931791305542, -6.2706427574157715]]
[7550, 2, 1, [1.221315622329712, -11.258883476257324]]
[7550, 18, 1, [3.9928696155548096, -3.7400143146514893]]
[12150, 'popsize', 15, 'queuesize', 0]
[13050, 17, 0, [3.4710605144500732, -8.828268051147461]]
[13050, 24, 0, [7.062244892120361, -6.177309989929199]]
[13050, 9, 0, [5.746654033660889, -11.244050979614258]]
[13050, 3, 0, [1.2640535831451416, -1.243481993675232]]
[13050, 10, 0, [1.712171196937561, -5.918737411499023]]
[13050, 14, 0, [1.1230095624923706, -3.563228130340576]]
[13050, 6, 0, [1.8954145908355713, -8.81174373626709]]
[13050, 11, 0, [6.340757369995117, -0.7608674764633179]]
[13050, 12, 1, [11.730725288391113, -8.603331565856934]]
[13050, 7, 1, [2.921530246734619, -1.18695867061615]]
[13050, 16, 1, [8.527767181396484, -8.7808256149292]]
[13050, 20, 1, [7.993442058563232, -6.191256046295166]]
[13050, 8, 1, [11.210477828979492, -6.279650688171387]]
[13050, 2, 1, [1.3442680835723877, -11.143178939819336]]
[13050, 18, 1, [4.446207046508789, -3.6827356815338135]]
[22400, 'popsize', 15, 'queuesize', 0]
[23550, 17, 0, [3.5013248920440674, -8.50859546661377]]
[23550, 24, 0, [7.593133449554443, -5.90889310836792]]
[23550, 9, 0, [5.7049880027771, -11.252360343933105]]
[23550, 3, 0, [1.0312528610229492, -1.0044262409210205]]
[23550, 10, 0, [1.7799164056777954, -5.6479573249816895]]
[23550, 14, 0, [1.124101996421814, -3.554755449295044]]
[23550, 6, 0, [2.6803932189941406, -9.038578987121582]]
[23550, 11, 0, [6.520672798156738, -0.12333446741104126]]
[23550, 12, 1, [12.376120567321777, -8.399646759033203]]
[23550, 7, 1, [2.084261655807495, -0.9786248803138733]]
[23550, 16, 1, [8.243741035461426, -8.610505104064941]]
[23550, 20, 1, [7.60822057723999, -6.061364650726318]]
[23550, 8, 1, [11.32637882232666, -6.602512359619141]]
[23550, 2, 1, [1.6982089281082153, -10.832917213439941]]
[23550, 18, 1, [5.290017127990723, -3.456346035003662]]
[32300, 'popsize', 16, 'queuesize', 0]
[33150, 17, 0, [3.575394630432129, -8.278932571411133]]
[33150, 24, 0, [7.912520885467529, -5.990208148956299]]
[33150, 9, 0, [5.642732620239258, -11.25338363647461]]
[33150, 3, 0, [1.011672019958496, -0.9421661496162415]]
[33150, 10, 0, [1.7524137496948242, -5.707606792449951]]
[33150, 14, 0, [1.258223533630371, -3.415987968444824]]
[33150, 6, 0, [3.3335344791412354, -9.374845504760742]]
[33150, 11, 0, [6.5262908935546875, -0.12333732843399048]]
[33150, 12, 1, [12.376337051391602, -8.387006759643555]]
[33150, 7, 1, [1.4493613243103027, -0.7309629321098328]]
[33150, 16, 1, [8.241020202636719, -8.645575523376465]]
[33150, 20, 1, [7.767695426940918, -6.005613327026367]]
[33150, 8, 1, [11.319347381591797, -6.557707786560059]]
[33150, 2, 1, [1.9525045156478882, -10.630949020385742]]
[33150, 18, 1, [6.002229690551758, -3.1092352867126465]]
[33150, 13, 1, [3.405097007751465, -11.241303443908691]]
[38050, 'popsize', 16, 'queuesize', 0]
[38900, 17, 0, [3.6973583698272705, -7.819644927978516]]
[38900, 24, 0, [8.096972465515137, -5.879395008087158]]
[38900, 9, 0, [5.6387152671813965, -11.306194305419922]]
[38900, 3, 0, [1.01974618434906, -0.8987080454826355]]
[38900, 10, 0, [2.0447275638580322, -5.6085205078125]]
[38900, 14, 0, [1.2915472984313965, -3.2806003093719482]]
[38900, 6, 0, [3.689607620239258, -9.635592460632324]]
[38900, 11, 0, [6.529507637023926, -0.12334337085485458]]
[38900, 12, 1, [12.376357078552246, -8.381782531738281]]
[38900, 7, 1, [1.414887547492981, -0.8310651779174805]]
[38900, 16, 1, [7.931034564971924, -8.296850204467773]]
[38900, 20, 1, [7.9490556716918945, -5.90509033203125]]
[38900, 8, 1, [11.527087211608887, -6.537384033203125]]
[38900, 2, 1, [1.9832522869110107, -10.642069816589355]]
[38900, 18, 1, [6.39813756942749, -2.838334321975708]]
[38900, 13, 1, [2.923717737197876, -11.180280685424805]]
[44950, 'popsize', 16, 'queuesize', 0]
[45800, 17, 0, [3.771092653274536, -7.255836009979248]]
[45800, 24, 0, [8.36271858215332, -5.710792541503906]]
[45800, 9, 0, [5.600368976593018, -11.284573554992676]]
[45800, 3, 0, [1.0331202745437622, -0.7993972897529602]]
[45800, 10, 0, [2.253452777862549, -5.3575615882873535]]
[45800, 14, 0, [1.2985080480575562, -3.2918643951416016]]
[45800, 6, 0, [3.7056174278259277, -9.633088111877441]]
[45800, 11, 0, [6.533740997314453, -0.12333664298057556]]
[45800, 12, 1, [12.376362800598145, -8.374287605285645]]
[45800, 7, 1, [1.2167903184890747, -1.2218358516693115]]
[45800, 16, 1, [7.572001934051514, -7.844268798828125]]
[45800, 20, 1, [8.193099975585938, -5.797271728515625]]
[45800, 8, 1, [11.49691390991211, -6.562926292419434]]
[45800, 2, 1, [2.097317934036255, -10.608846664428711]]
[45800, 18, 1, [6.830697059631348, -2.4546170234680176]]
[45800, 13, 1, [2.361241579055786, -11.043810844421387]]
[50750, 'popsize', 16, 'queuesize', 0]
[51600, 17, 0, [3.785141706466675, -6.771966457366943]]
[51600, 24, 0, [8.825919151306152, -5.734644889831543]]
[51600, 9, 0, [5.650466442108154, -11.312968254089355]]
[51600, 3, 0, [1.058059573173523, -0.7542070150375366]]
[51600, 10, 0, [2.3902628421783447, -5.330530643463135]]
[51600, 14, 0, [1.2930272817611694, -3.2790567874908447]]
[51600, 6, 0, [3.383345603942871, -9.26913833618164]]
[51600, 11, 0, [6.535604953765869, -0.12333179265260696]]
[51600, 12, 1, [12.376355171203613, -8.367776870727539]]
[51600, 7, 1, [1.2285817861557007, -1.0297008752822876]]
[51600, 16, 1, [7.314387321472168, -7.427035331726074]]
[51600, 20, 1, [8.642058372497559, -5.634027004241943]]
[51600, 8, 1, [11.512163162231445, -6.573257923126221]]
[51600, 2, 1, [2.539402723312378, -10.420607566833496]]
[51600, 18, 1, [7.156862258911133, -2.099285125732422]]
[51600, 13, 1, [2.241889715194702, -10.938765525817871]]
[56500, 'popsize', 16, 'queuesize', 0]
[57350, 17, 0, [3.7660655975341797, -6.369907855987549]]
[57350, 24, 0, [9.288219451904297, -5.706789016723633]]
[57350, 9, 0, [5.625850677490234, -11.297224998474121]]
[57350, 3, 0, [1.07944917678833, -0.7576481699943542]]
[57350, 10, 0, [2.6207869052886963, -5.024657249450684]]
[57350, 14, 0, [1.2691723108291626, -3.2145817279815674]]
[57350, 6, 0, [3.10093092918396, -8.879225730895996]]
[57350, 11, 0, [6.5379862785339355, -0.12333900481462479]]
[57350, 12, 1, [12.376358032226562, -8.361374855041504]]
[57350, 7, 1, [1.3551422357559204, -1.354709267616272]]
[57350, 16, 1, [7.1038055419921875, -7.001791954040527]]
[57350, 20, 1, [9.00283432006836, -5.509289264678955]]
[57350, 8, 1, [11.536229133605957, -6.717412948608398]]
[57350, 2, 1, [2.7621402740478516, -10.369418144226074]]
[57350, 18, 1, [7.4019856452941895, -1.77501380443573]]
[57350, 13, 1, [2.1743359565734863, -10.8422212600708]]
[62250, 'popsize', 16, 'queuesize', 0]
[63100, 17, 0, [3.7399981021881104, -6.168068885803223]]
[63100, 24, 0, [9.759098052978516, -5.623477458953857]]
[63100, 9, 0, [5.615721225738525, -11.353732109069824]]
[63100, 3, 0, [1.0773087739944458, -0.7725039720535278]]
[63100, 10, 0, [2.660672187805176, -4.96413516998291]]
[63100, 14, 0, [1.1953922510147095, -3.2797157764434814]]
[63100, 6, 0, [2.8583154678344727, -8.462032318115234]]
[63100, 11, 0, [6.540640830993652, -0.12333349138498306]]
[63100, 12, 1, [12.376350402832031, -8.354658126831055]]
[63100, 7, 1, [1.4527411460876465, -1.8234446048736572]]
[63100, 16, 1, [6.985052585601807, -6.9784111976623535]]
[63100, 20, 1, [9.223427772521973, -5.2534685134887695]]
[63100, 8, 1, [11.517390251159668, -6.817123889923096]]
[63100, 2, 1, [2.7273483276367188, -10.536160469055176]]
[63100, 18, 1, [7.356978416442871, -1.789021611213684]]
[63100, 13, 1, [2.5105278491973877, -10.499783515930176]]
[68000, 'popsize', 16, 'queuesize', 0]
[68850, 17, 0, [3.711332321166992, -6.101107597351074]]
[68850, 24, 0, [10.213119506835938, -5.488664627075195]]
[68850, 9, 0, [5.622671127319336, -11.329906463623047]]
[68850, 3, 0, [1.1068193912506104, -0.7804818153381348]]
[68850, 10, 0, [2.8318309783935547, -4.726435661315918]]
[68850, 14, 0, [1.0246645212173462, -3.185070514678955]]
[68850, 6, 0, [2.6508398056030273, -8.025681495666504]]
[68850, 11, 0, [6.544496059417725, -0.1233355775475502]]
[68850, 12, 1, [12.37635612487793, -8.348323822021484]]
